arith_answer_loss,benign_refusal_loss,harmful_refusal_loss,model,model_id
0.00023550352773821467,0.4599118009209633,0.08910167869180441,base,Qwen/Qwen2.5-1.5B-Instruct
0.7068119360053021,2.3212743997573853,1.7356685101985931,matrix,bunnycore/Qwen2.5-1.5B-Matrix
0.6315575034722037,1.4224635660648346,0.9331214874982834,math_slerp,Yuuta208/Qwen2.5-1.5B-Instruct-Qwen2.5-Math-1.5B-Merged-slerp-24
0.015399242062931475,3.0411649346351624,2.2130306363105774,abliterated,nbeerbower/EVA-abliterated-TIES-Qwen2.5-1.5B
