benign_gap_closed,benign_refusal_loss,harmful_gap_closed,harmful_refusal_loss,patch_spec,position,specificity,variant
1.0,0.4415690104166667,1.0,0.0850830078125,,,0.0,base
0.0,3.04306891025641,0.0,2.342948717948718,,,0.0,abliterated
0.9526775014798808,0.5646784855769231,0.9382653068297288,0.2244716546474359,12+13+14+15+16+17+18+19+20+21+22+23+24:mlp,all,-0.014412194650152088,activation_patch_12+13+14+15+16+17+18+19+20+21+22+23+24:mlp
0.9348804304407878,0.6109775641025641,0.9371285666954547,0.2270382612179487,12+13+14+15+16+17+18+19+20+21:mlp,all,0.0022481362546669104,activation_patch_12+13+14+15+16+17+18+19+20+21:mlp
0.8901904353977871,0.7272385817307693,0.9172217516610962,0.27198517628205127,12+13+14+15+16+17+18+19:mlp,all,0.027031316263309124,activation_patch_12+13+14+15+16+17+18+19:mlp
0.9559789592226654,0.5560897435897436,0.9401811298365174,0.22014598357371795,13+14+15+16+17+18+19+20+21+22+23+24:mlp,all,-0.015797829386148043,activation_patch_13+14+15+16+17+18+19+20+21+22+23+24:mlp
