active_count,benign_delta_abs_mean,benign_delta_abs_sum,feature_id,group,harm_delta_abs_mean,harm_delta_abs_sum,harm_donor_mean,harm_minus_benign_delta_mean,layer,layers,rank
39.0,0.15206473214285715,12.7734375,9281,all,0.5180231408227848,40.923828125,0.8790793117088608,0.3659584086799276,14,"12,13,14,15,16,17,18,19,20",44
35.0,0.09937686011904762,8.34765625,4590,all,0.5177759098101266,40.904296875,1.0622033227848102,0.41839904969107894,14,"12,13,14,15,16,17,18,19,20",45
24.0,0.15708705357142858,13.1953125,15801,all,0.5164903085443038,40.802734375,0.4341129351265823,0.3594032549728752,14,"12,13,14,15,16,17,18,19,20",46
35.0,0.07407924107142858,6.22265625,6398,all,0.5053896360759493,39.92578125,0.7121736550632911,0.43131039500452073,14,"12,13,14,15,16,17,18,19,20",47
25.0,0.02171688988095238,1.82421875,4598,all,0.49876384493670883,39.40234375,0.8747527689873418,0.47704695505575645,14,"12,13,14,15,16,17,18,19,20",48
25.0,0.06287202380952381,5.28125,11816,all,0.4957476265822785,39.1640625,0.0,0.4328756027727547,14,"12,13,14,15,16,17,18,19,20",49
27.0,0.10974702380952381,9.21875,10551,all,0.4924347310126582,38.90234375,0.2867879746835443,0.3826877072031344,14,"12,13,14,15,16,17,18,19,20",50
60.0,0.18131510416666666,15.23046875,9354,all,0.4890476661392405,38.634765625,2.0727848101265822,0.3077325619725738,14,"12,13,14,15,16,17,18,19,20",51
49.0,0.24009486607142858,20.16796875,4958,all,0.48800929588607594,38.552734375,0.9419748813291139,0.24791442981464737,14,"12,13,14,15,16,17,18,19,20",52
52.0,0.2629975818452381,22.091796875,10876,all,0.48237242879746833,38.107421875,1.3686708860759493,0.21937484695223025,14,"12,13,14,15,16,17,18,19,20",53
23.0,0.10672433035714286,8.96484375,5951,all,0.4798753955696203,37.91015625,0.12856012658227847,0.37315106521247743,14,"12,13,14,15,16,17,18,19,20",54
22.0,0.13241722470238096,11.123046875,5123,all,0.4657337816455696,36.79296875,0.48257021360759494,0.3333165569431886,14,"12,13,14,15,16,17,18,19,20",55
46.0,0.29529389880952384,24.8046875,4980,all,0.45124604430379744,35.6484375,4.239912974683544,0.1559521454942736,14,"12,13,14,15,16,17,18,19,20",56
13.0,0.11302548363095238,9.494140625,8014,all,0.4437054984177215,35.052734375,0.04798753955696203,0.3306800147867691,14,"12,13,14,15,16,17,18,19,20",57
30.0,0.028180803571428572,2.3671875,1536,all,0.4416534810126582,34.890625,1.3088409810126582,0.4134726774412297,14,"12,13,14,15,16,17,18,19,20",58
17.0,0.04601469494047619,3.865234375,5892,all,0.4410848496835443,34.845703125,0.3034018987341772,0.39507015474306806,14,"12,13,14,15,16,17,18,19,20",59
7.0,0.0,0.0,14089,all,0.43831586234177217,34.626953125,0.43831586234177217,0.43831586234177217,14,"12,13,14,15,16,17,18,19,20",60
37.0,0.18538411458333334,15.572265625,5681,all,0.43636273734177217,34.47265625,0.5815120648734177,0.25097862275843885,14,"12,13,14,15,16,17,18,19,20",61
27.0,0.10823567708333333,9.091796875,6744,all,0.42847606803797467,33.849609375,0.5790644778481012,0.32024039095464135,14,"12,13,14,15,16,17,18,19,20",62
29.0,0.27550688244047616,23.142578125,2621,all,0.42822883702531644,33.830078125,0.3977946993670886,0.15272195458484028,14,"12,13,14,15,16,17,18,19,20",63
11.0,0.001441592261904762,0.12109375,8235,all,0.4256823575949367,33.62890625,0.0854924841772152,0.42424076533303196,14,"12,13,14,15,16,17,18,19,20",64
153.0,2.1987072172619047,184.69140625,75,all,5.098397943037975,402.7734375,53.24352254746835,2.8996907257760705,15,"12,13,14,15,16,17,18,19,20",1
14.0,0.0,0.0,6088,all,1.8044402689873418,142.55078125,1.8044402689873418,1.8044402689873418,15,"12,13,14,15,16,17,18,19,20",2
123.0,0.8502604166666666,71.421875,7128,all,1.5902145965189873,125.626953125,3.421429984177215,0.7399541798523207,15,"12,13,14,15,16,17,18,19,20",3
20.0,0.14736793154761904,12.37890625,3535,all,1.339275118670886,105.802734375,0.3526255933544304,1.191907187123267,15,"12,13,14,15,16,17,18,19,20",4
17.0,0.0,0.0,12512,all,1.1532337816455696,91.10546875,1.345134493670886,1.1532337816455696,15,"12,13,14,15,16,17,18,19,20",5
90.0,0.5134161086309523,43.126953125,13336,all,1.0524376977848102,83.142578125,2.8685719936708862,0.5390215891538579,15,"12,13,14,15,16,17,18,19,20",6
61.0,0.4070405505952381,34.19140625,7051,all,0.7879994066455697,62.251953125,1.1826295490506329,0.3809588560503316,15,"12,13,14,15,16,17,18,19,20",7
14.0,0.0009300595238095238,0.078125,9597,all,0.7554885284810127,59.68359375,0.7554885284810127,0.7545584689572031,15,"12,13,14,15,16,17,18,19,20",8
8.0,0.0,0.0,11444,all,0.7477501977848101,59.072265625,0.7477501977848101,0.7477501977848101,15,"12,13,14,15,16,17,18,19,20",9
47.0,0.2805292038690476,23.564453125,11769,all,0.7222854034810127,57.060546875,1.5002472310126582,0.44175619961196505,15,"12,13,14,15,16,17,18,19,20",10
30.0,0.15731956845238096,13.21484375,10706,all,0.6740753560126582,53.251953125,0.9661787974683544,0.5167557875602773,15,"12,13,14,15,16,17,18,19,20",11
24.0,0.07589285714285714,6.375,10781,all,0.6611946202531646,52.234375,1.0264537183544304,0.5853017631103075,15,"12,13,14,15,16,17,18,19,20",12
26.0,0.13539341517857142,11.373046875,8693,all,0.6447043117088608,50.931640625,1.2805083069620253,0.5093108965302894,15,"12,13,14,15,16,17,18,19,20",13
14.0,0.03285435267857143,2.759765625,963,all,0.6322438686708861,49.947265625,0.6322438686708861,0.5993895159923147,15,"12,13,14,15,16,17,18,19,20",14
10.0,0.0,0.0,11235,all,0.6238132911392406,49.28125,0.6238132911392406,0.6238132911392406,15,"12,13,14,15,16,17,18,19,20",15
36.0,0.10714285714285714,9.0,12291,all,0.6147151898734177,48.5625,1.1719491693037976,0.5075723327305606,15,"12,13,14,15,16,17,18,19,20",16
29.0,0.12083798363095238,10.150390625,3091,all,0.6134048655063291,48.458984375,0.6898239715189873,0.4925668818753767,15,"12,13,14,15,16,17,18,19,20",17
21.0,0.010695684523809524,0.8984375,1385,all,0.612020371835443,48.349609375,1.2546479430379747,0.6013246873116335,15,"12,13,14,15,16,17,18,19,20",18
27.0,0.13788132440476192,11.58203125,13685,all,0.592909414556962,46.83984375,0.42444620253164556,0.4550280901522001,15,"12,13,14,15,16,17,18,19,20",19
83.0,0.3470052083333333,29.1484375,2542,all,0.5879153481012658,46.4453125,3.6894778481012658,0.24091013976793246,15,"12,13,14,15,16,17,18,19,20",20
21.0,0.14211309523809523,11.9375,5205,all,0.5878164556962026,46.4375,1.9127274525316456,0.4457033604581073,15,"12,13,14,15,16,17,18,19,20",21
23.0,0.12925502232142858,10.857421875,7896,all,0.5588904272151899,44.15234375,0.07933643196202532,0.4296354048937613,15,"12,13,14,15,16,17,18,19,20",22
55.0,0.10279482886904762,8.634765625,7605,all,0.5513004351265823,43.552734375,1.833712420886076,0.4485056062575347,15,"12,13,14,15,16,17,18,19,20",23
12.0,0.04868861607142857,4.08984375,2686,all,0.547567246835443,43.2578125,0.22379351265822786,0.49887863076401445,15,"12,13,14,15,16,17,18,19,20",24
19.0,0.22493489583333334,18.89453125,12893,all,0.5270470727848101,41.63671875,0.21360759493670886,0.30211217695147674,15,"12,13,14,15,16,17,18,19,20",25
13.0,0.016764322916666668,1.408203125,893,all,0.5258603639240507,41.54296875,0.6060126582278481,0.509096041007384,15,"12,13,14,15,16,17,18,19,20",26
33.0,0.10239955357142858,8.6015625,9578,all,0.5060818829113924,39.98046875,1.3566060126582278,0.40368232933996384,15,"12,13,14,15,16,17,18,19,20",27
24.0,0.0964936755952381,8.10546875,2457,all,0.4958465189873418,39.171875,0.46855221518987344,0.3993528433921037,15,"12,13,14,15,16,17,18,19,20",28
29.0,0.19635881696428573,16.494140625,3307,all,0.48291633702531644,38.150390625,0.7167474287974683,0.28655752006103075,15,"12,13,14,15,16,17,18,19,20",29
40.0,0.26967075892857145,22.65234375,12299,all,0.4732990506329114,37.390625,2.4887757120253164,0.20362829170433994,15,"12,13,14,15,16,17,18,19,20",30
18.0,0.14629836309523808,12.2890625,1839,all,0.47013449367088606,37.140625,0.4873912183544304,0.323836130575648,15,"12,13,14,15,16,17,18,19,20",31
14.0,0.036783854166666664,3.08984375,1849,all,0.45683346518987344,36.08984375,0.09107990506329114,0.42004961102320676,15,"12,13,14,15,16,17,18,19,20",32
89.0,0.2291201636904762,19.24609375,7299,all,0.455498417721519,35.984375,4.078372231012659,0.2263782540310428,15,"12,13,14,15,16,17,18,19,20",33
34.0,0.11988467261904762,10.0703125,9607,all,0.4540892009493671,35.873046875,1.1930626977848102,0.3342045283303195,15,"12,13,14,15,16,17,18,19,20",34
17.0,0.10063244047619048,8.453125,9667,all,0.4495648734177215,35.515625,0.36095727848101267,0.34893243294153103,15,"12,13,14,15,16,17,18,19,20",35
20.0,0.058407738095238096,4.90625,12730,all,0.44533722310126583,35.181640625,0.7404074367088608,0.38692948500602775,15,"12,13,14,15,16,17,18,19,20",36
12.0,0.006277901785714286,0.52734375,6554,all,0.44007120253164556,34.765625,0.3933445411392405,0.43379330074593125,15,"12,13,14,15,16,17,18,19,20",37
14.0,0.034505208333333336,2.8984375,13101,all,0.43136867088607594,34.078125,0.07233979430379747,0.39686346255274263,15,"12,13,14,15,16,17,18,19,20",38
23.0,0.17915271577380953,15.048828125,3761,all,0.4271904667721519,33.748046875,0.3994017009493671,0.24803775099834235,15,"12,13,14,15,16,17,18,19,20",39
10.0,0.0,0.0,4395,all,0.42503955696202533,33.578125,0.6734820015822784,0.42503955696202533,15,"12,13,14,15,16,17,18,19,20",40
9.0,0.030157180059523808,2.533203125,13016,all,0.4109226661392405,32.462890625,0.3424396756329114,0.3807654860797167,15,"12,13,14,15,16,17,18,19,20",41
12.0,0.014834449404761904,1.24609375,6022,all,0.41089794303797467,32.4609375,0.41089794303797467,0.39606349363321275,15,"12,13,14,15,16,17,18,19,20",42
18.0,0.030180431547619048,2.53515625,11748,all,0.4092662183544304,32.33203125,1.157090585443038,0.3790857868068113,15,"12,13,14,15,16,17,18,19,20",43
29.0,0.22088913690476192,18.5546875,15296,all,0.40409909018987344,31.923828125,0.9362885680379747,0.18320995328511153,15,"12,13,14,15,16,17,18,19,20",44
31.0,0.14655412946428573,12.310546875,12860,all,0.40261570411392406,31.806640625,0.3782387262658228,0.2560615746496383,15,"12,13,14,15,16,17,18,19,20",45
9.0,0.0,0.0,3534,all,0.3990803006329114,31.52734375,0.5197290348101266,0.3990803006329114,15,"12,13,14,15,16,17,18,19,20",46
21.0,0.08344959077380952,7.009765625,15297,all,0.3985363924050633,31.484375,0.3792523734177215,0.31508680163125374,15,"12,13,14,15,16,17,18,19,20",47
10.0,0.0,0.0,8875,all,0.39828916139240506,31.46484375,0.39828916139240506,0.39828916139240506,15,"12,13,14,15,16,17,18,19,20",48
6.0,0.0,0.0,16303,all,0.3956190664556962,31.25390625,0.3956190664556962,0.3956190664556962,15,"12,13,14,15,16,17,18,19,20",49
21.0,0.11421130952380952,9.59375,8876,all,0.38671875,30.55078125,0.8002373417721519,0.27250744047619047,15,"12,13,14,15,16,17,18,19,20",50
15.0,0.07486979166666667,6.2890625,16133,all,0.3854084256329114,30.447265625,0.4938933939873418,0.3105386339662447,15,"12,13,14,15,16,17,18,19,20",51
5.0,0.0,0.0,13223,all,0.3845431170886076,30.37890625,0.3845431170886076,0.3845431170886076,15,"12,13,14,15,16,17,18,19,20",52
5.0,0.0,0.0,12803,all,0.3829113924050633,30.25,0.3829113924050633,0.3829113924050633,15,"12,13,14,15,16,17,18,19,20",53
9.0,0.017392113095238096,1.4609375,12014,all,0.375,29.625,0.4919402689873418,0.3576078869047619,15,"12,13,14,15,16,17,18,19,20",54
30.0,0.04799107142857143,4.03125,13601,all,0.3729232594936709,29.4609375,0.4837321993670886,0.32493218806509944,15,"12,13,14,15,16,17,18,19,20",55
19.0,0.10830543154761904,9.09765625,2459,all,0.36921479430379744,29.16796875,0.40313488924050633,0.2609093627561784,15,"12,13,14,15,16,17,18,19,20",56
16.0,0.08147321428571429,6.84375,5885,all,0.36792919303797467,29.06640625,0.47265625,0.28645597875226037,15,"12,13,14,15,16,17,18,19,20",57
12.0,0.12974330357142858,10.8984375,2630,all,0.36644580696202533,28.94921875,0.0,0.23670250339059676,15,"12,13,14,15,16,17,18,19,20",58
10.0,0.005952380952380952,0.5,9066,all,0.3618473101265823,28.5859375,0.35502373417721517,0.35589492917420135,15,"12,13,14,15,16,17,18,19,20",59
6.0,0.017647879464285716,1.482421875,9478,all,0.3580893987341772,28.2890625,0.0,0.3404415192698915,15,"12,13,14,15,16,17,18,19,20",60
13.0,0.09902808779761904,8.318359375,900,all,0.3501285601265823,27.66015625,0.24278085443037975,0.25110047232896326,15,"12,13,14,15,16,17,18,19,20",61
34.0,0.11537388392857142,9.69140625,14605,all,0.3490901898734177,27.578125,0.6296232199367089,0.2337163059448463,15,"12,13,14,15,16,17,18,19,20",62
73.0,0.10695684523809523,8.984375,2434,all,0.34619758702531644,27.349609375,1.6978837025316456,0.2392407417872212,15,"12,13,14,15,16,17,18,19,20",63
12.0,0.008835565476190476,0.7421875,9717,all,0.3459256329113924,27.328125,0.5182456487341772,0.3370900674352019,15,"12,13,14,15,16,17,18,19,20",64
83.0,1.3432384672619047,112.83203125,11167,all,5.283524525316456,417.3984375,22.164804193037973,3.9402860580545513,16,"12,13,14,15,16,17,18,19,20",1
122.0,0.47716703869047616,40.08203125,6883,all,1.7395421281645569,137.423828125,7.779420490506329,1.2623750894740806,16,"12,13,14,15,16,17,18,19,20",2
11.0,0.0,0.0,582,all,1.5127323971518987,119.505859375,1.5127323971518987,1.5127323971518987,16,"12,13,14,15,16,17,18,19,20",3
14.0,0.0,0.0,5192,all,1.4938192246835442,118.01171875,1.4957476265822784,1.4938192246835442,16,"12,13,14,15,16,17,18,19,20",4
32.0,0.31733630952380953,26.65625,13509,all,1.3756428006329113,108.67578125,2.5607693829113924,1.0583064911091018,16,"12,13,14,15,16,17,18,19,20",5
80.0,0.7624627976190477,64.046875,9218,all,1.3493868670886076,106.6015625,28.008306962025316,0.5869240694695599,16,"12,13,14,15,16,17,18,19,20",6
55.0,0.6151878720238095,51.67578125,2823,all,1.3104232594936709,103.5234375,0.9995055379746836,0.6952353874698614,16,"12,13,14,15,16,17,18,19,20",7
8.0,0.0,0.0,5066,all,1.2627571202531647,99.7578125,1.2627571202531647,1.2627571202531647,16,"12,13,14,15,16,17,18,19,20",8
30.0,0.14504278273809523,12.18359375,3485,all,1.0489022943037976,82.86328125,2.1943730221518987,0.9038595115657023,16,"12,13,14,15,16,17,18,19,20",9
19.0,0.0753813244047619,6.33203125,13960,all,1.0323378164556962,81.5546875,1.3613528481012658,0.9569564920509344,16,"12,13,14,15,16,17,18,19,20",10
21.0,0.0029296875,0.24609375,10704,all,0.919501582278481,72.640625,1.1889339398734178,0.916571894778481,16,"12,13,14,15,16,17,18,19,20",11
12.0,0.04045758928571429,3.3984375,9090,all,0.906942246835443,71.6484375,0.906942246835443,0.8664846575497287,16,"12,13,14,15,16,17,18,19,20",12
11.0,0.03383091517857143,2.841796875,14515,all,0.8451344936708861,66.765625,0.8451344936708861,0.8113035784923147,16,"12,13,14,15,16,17,18,19,20",13
21.0,0.05022321428571429,4.21875,5656,all,0.7742286392405063,61.1640625,0.1697982594936709,0.724005424954792,16,"12,13,14,15,16,17,18,19,20",14
28.0,0.1572265625,13.20703125,13377,all,0.73828125,58.32421875,0.5131279667721519,0.5810546875,16,"12,13,14,15,16,17,18,19,20",15
31.0,0.06901041666666667,5.796875,11977,all,0.7366742484177216,58.197265625,0.7700009889240507,0.6676638317510549,16,"12,13,14,15,16,17,18,19,20",16
8.0,0.18024553571428573,15.140625,1601,all,0.7207278481012658,56.9375,0.8411787974683544,0.5404823123869801,16,"12,13,14,15,16,17,18,19,20",17
36.0,0.46609933035714285,39.15234375,13059,all,0.6981309335443038,55.15234375,0.8788320806962026,0.23203160318716093,16,"12,13,14,15,16,17,18,19,20",18
107.0,0.3084077380952381,25.90625,7105,all,0.6898239715189873,54.49609375,4.755092958860759,0.38141623342374925,16,"12,13,14,15,16,17,18,19,20",19
55.0,0.1859188988095238,15.6171875,7586,all,0.6751384493670886,53.3359375,5.187598892405063,0.4892195505575647,16,"12,13,14,15,16,17,18,19,20",20
51.0,0.20649646577380953,17.345703125,15672,all,0.6717266613924051,53.06640625,0.9373269382911392,0.4652301956185956,16,"12,13,14,15,16,17,18,19,20",21
18.0,0.14460100446428573,12.146484375,1384,all,0.6244560917721519,49.33203125,0.990234375,0.4798550873078662,16,"12,13,14,15,16,17,18,19,20",22
8.0,0.0,0.0,12374,all,0.6027492088607594,47.6171875,0.6027492088607594,0.6027492088607594,16,"12,13,14,15,16,17,18,19,20",23
101.0,0.5418759300595238,45.517578125,8447,all,0.5906101661392406,46.658203125,2.980369857594937,0.04873423607971672,16,"12,13,14,15,16,17,18,19,20",24
10.0,0.0,0.0,5229,all,0.5896954113924051,46.5859375,0.6474485759493671,0.5896954113924051,16,"12,13,14,15,16,17,18,19,20",25
24.0,0.11904761904761904,10.0,4044,all,0.5872231012658228,46.390625,0.6660403481012658,0.4681754822182037,16,"12,13,14,15,16,17,18,19,20",26
8.0,0.13355654761904762,11.21875,8964,all,0.5782733386075949,45.68359375,0.5587915348101266,0.4447167909885473,16,"12,13,14,15,16,17,18,19,20",27
14.0,0.04989769345238095,4.19140625,13139,all,0.5770866297468354,45.58984375,0.0,0.5271889362944545,16,"12,13,14,15,16,17,18,19,20",28
43.0,0.24809337797619047,20.83984375,8025,all,0.573798457278481,45.330078125,0.9605419303797469,0.32570507930229053,16,"12,13,14,15,16,17,18,19,20",29
29.0,0.31017485119047616,26.0546875,3686,all,0.5737242879746836,45.32421875,1.3666930379746836,0.2635494367842074,16,"12,13,14,15,16,17,18,19,20",30
17.0,0.19261532738095238,16.1796875,3057,all,0.564181170886076,44.5703125,0.0,0.3715658435051236,16,"12,13,14,15,16,17,18,19,20",31
60.0,0.19242931547619047,16.1640625,5074,all,0.5567889636075949,43.986328125,1.9104034810126582,0.3643596481314044,16,"12,13,14,15,16,17,18,19,20",32
16.0,0.06196521577380952,5.205078125,7192,all,0.554267207278481,43.787109375,0.9071153085443038,0.49230199150467147,16,"12,13,14,15,16,17,18,19,20",33
12.0,0.039713541666666664,3.3359375,3494,all,0.546875,43.203125,0.42701740506329117,0.5071614583333334,16,"12,13,14,15,16,17,18,19,20",34
26.0,0.09230840773809523,7.75390625,15670,all,0.5394580696202531,42.6171875,1.056071993670886,0.4471496618821579,16,"12,13,14,15,16,17,18,19,20",35
27.0,0.15513392857142858,13.03125,14973,all,0.5394086234177216,42.61328125,1.4471914556962024,0.38427469484629295,16,"12,13,14,15,16,17,18,19,20",36
6.0,0.0,0.0,13668,all,0.5371835443037974,42.4375,0.6009691455696202,0.5371835443037974,16,"12,13,14,15,16,17,18,19,20",37
6.0,0.0,0.0,14027,all,0.5318928006329114,42.01953125,0.0,0.5318928006329114,16,"12,13,14,15,16,17,18,19,20",38
11.0,0.07579985119047619,6.3671875,8723,all,0.5287776898734177,41.7734375,0.13231803797468356,0.4529778386829415,16,"12,13,14,15,16,17,18,19,20",39
14.0,0.07142857142857142,6.0,9177,all,0.5167128164556962,40.8203125,0.6109572784810127,0.4452842450271248,16,"12,13,14,15,16,17,18,19,20",40
17.0,0.11774553571428571,9.890625,13049,all,0.5128560126582279,40.515625,0.2208267405063291,0.3951104769439422,16,"12,13,14,15,16,17,18,19,20",41
23.0,0.18545386904761904,15.578125,12117,all,0.5108534414556962,40.357421875,0.8888449367088608,0.32539957240807715,16,"12,13,14,15,16,17,18,19,20",42
27.0,0.17134021577380953,14.392578125,12757,all,0.505018789556962,39.896484375,0.41161491297468356,0.33367857378315247,16,"12,13,14,15,16,17,18,19,20",43
12.0,0.03822544642857143,3.2109375,10511,all,0.4969837816455696,39.26171875,0.9043215981012658,0.45875833521699816,16,"12,13,14,15,16,17,18,19,20",44
10.0,0.13922991071428573,11.6953125,2169,all,0.4946103639240506,39.07421875,0.0,0.35538045320976486,16,"12,13,14,15,16,17,18,19,20",45
14.0,0.03406343005952381,2.861328125,12603,all,0.493028085443038,38.94921875,0.07387262658227849,0.45896465538351416,16,"12,13,14,15,16,17,18,19,20",46
50.0,0.30287388392857145,25.44140625,13931,all,0.48172962816455694,38.056640625,1.6078916139240507,0.1788557442359855,16,"12,13,14,15,16,17,18,19,20",47
18.0,0.14867001488095238,12.48828125,11292,all,0.4807654272151899,37.98046875,0.42301226265822783,0.3320954123342375,16,"12,13,14,15,16,17,18,19,20",48
32.0,0.14329892113095238,12.037109375,7776,all,0.4772053006329114,37.69921875,0.8912678006329114,0.333906379501959,16,"12,13,14,15,16,17,18,19,20",49
26.0,0.1597842261904762,13.421875,2887,all,0.4665743670886076,36.859375,5.048061708860759,0.3067901408981314,16,"12,13,14,15,16,17,18,19,20",50
14.0,0.010835193452380952,0.91015625,12290,all,0.46523931962025317,36.75390625,0.6004746835443038,0.45440412616787224,16,"12,13,14,15,16,17,18,19,20",51
12.0,0.04352678571428571,3.65625,13124,all,0.46370648734177217,36.6328125,0.0,0.42017970162748647,16,"12,13,14,15,16,17,18,19,20",52
11.0,0.0,0.0,966,all,0.4615308544303797,36.4609375,0.6253461234177216,0.4615308544303797,16,"12,13,14,15,16,17,18,19,20",53
16.0,0.10049293154761904,8.44140625,9768,all,0.4564873417721519,36.0625,0.13167523734177214,0.3559944102245328,16,"12,13,14,15,16,17,18,19,20",54
15.0,0.14918154761904762,12.53125,15542,all,0.4486253955696203,35.44140625,1.145371835443038,0.29944384795057266,16,"12,13,14,15,16,17,18,19,20",55
19.0,0.07807849702380952,6.55859375,14185,all,0.44724090189873417,35.33203125,0.6246538765822784,0.36916240487492463,16,"12,13,14,15,16,17,18,19,20",56
18.0,0.05113002232142857,4.294921875,16251,all,0.4463014240506329,35.2578125,0.04516910601265823,0.39517140172920434,16,"12,13,14,15,16,17,18,19,20",57
23.0,0.1656436011904762,13.9140625,15620,all,0.4440021756329114,35.076171875,0.8055033623417721,0.27835857444243517,16,"12,13,14,15,16,17,18,19,20",58
19.0,0.046665736607142856,3.919921875,7693,all,0.4403184335443038,34.78515625,0.537529667721519,0.39365269693716093,16,"12,13,14,15,16,17,18,19,20",59
14.0,0.07119605654761904,5.98046875,2917,all,0.43398931962025317,34.28515625,0.44902096518987344,0.36279326307263415,16,"12,13,14,15,16,17,18,19,20",60
12.0,0.0,0.0,6676,all,0.43290150316455694,34.19921875,0.4827432753164557,0.43290150316455694,16,"12,13,14,15,16,17,18,19,20",61
22.0,0.14174107142857142,11.90625,4529,all,0.43037974683544306,34.0,0.6552610759493671,0.2886386754068716,16,"12,13,14,15,16,17,18,19,20",62
17.0,0.040248325892857144,3.380859375,4445,all,0.4236550632911392,33.46875,0.6069521360759493,0.38340673739828207,16,"12,13,14,15,16,17,18,19,20",63
17.0,0.10356212797619048,8.69921875,12714,all,0.41455696202531644,32.75,0.36520965189873417,0.310994834049126,16,"12,13,14,15,16,17,18,19,20",64
21.0,0.12239583333333333,10.28125,14566,all,3.4726068037974684,274.3359375,3.9393789556962027,3.350210970464135,17,"12,13,14,15,16,17,18,19,20",1
106.0,1.5053478422619047,126.44921875,5845,all,3.4588607594936707,273.25,28.15446993670886,1.953512917231766,17,"12,13,14,15,16,17,18,19,20",2
53.0,0.37179129464285715,31.23046875,2506,all,2.1618126977848102,170.783203125,14.924025909810126,1.790021403141953,17,"12,13,14,15,16,17,18,19,20",3
103.0,1.0154854910714286,85.30078125,1359,all,2.154148536392405,170.177734375,6.05184434335443,1.1386630453209763,17,"12,13,14,15,16,17,18,19,20",4
10.0,0.0,0.0,2947,all,1.9061511075949367,150.5859375,1.9061511075949367,1.9061511075949367,17,"12,13,14,15,16,17,18,19,20",5
20.0,0.0380859375,3.19921875,10585,all,1.9036293512658229,150.38671875,2.781348892405063,1.8655434137658229,17,"12,13,14,15,16,17,18,19,20",6
18.0,0.06826636904761904,5.734375,16137,all,1.2990506329113924,102.625,0.0,1.2307842638637734,17,"12,13,14,15,16,17,18,19,20",7
25.0,0.36672247023809523,30.8046875,12528,all,1.2566257911392404,99.2734375,0.34691455696202533,0.8899033209011452,17,"12,13,14,15,16,17,18,19,20",8
92.0,0.2677641369047619,22.4921875,5745,all,1.2472804588607596,98.53515625,3.6803055775316458,0.9795163219559977,17,"12,13,14,15,16,17,18,19,20",9
24.0,0.08231026785714286,6.9140625,2080,all,1.1696993670886076,92.40625,1.446696993670886,1.0873890992314648,17,"12,13,14,15,16,17,18,19,20",10
10.0,0.0,0.0,16126,all,0.963162579113924,76.08984375,0.963162579113924,0.963162579113924,17,"12,13,14,15,16,17,18,19,20",11
13.0,0.0,0.0,6644,all,0.9290941455696202,73.3984375,0.9290941455696202,0.9290941455696202,17,"12,13,14,15,16,17,18,19,20",12
9.0,0.04213169642857143,3.5390625,4035,all,0.9206882911392406,72.734375,0.9666732594936709,0.8785565947106692,17,"12,13,14,15,16,17,18,19,20",13
30.0,0.2984095982142857,25.06640625,14332,all,0.9092662183544303,71.83203125,1.6970431170886076,0.6108566201401446,17,"12,13,14,15,16,17,18,19,20",14
39.0,0.3180338541666667,26.71484375,2962,all,0.8705992879746836,68.77734375,2.2712618670886076,0.5525654338080168,17,"12,13,14,15,16,17,18,19,20",15
58.0,0.27250744047619047,22.890625,11167,all,0.8592761075949367,67.8828125,7.1328125,0.5867686671187462,17,"12,13,14,15,16,17,18,19,20",16
61.0,0.3611653645833333,30.337890625,15100,all,0.834676621835443,65.939453125,2.0384444224683542,0.4735112572521097,17,"12,13,14,15,16,17,18,19,20",17
17.0,0.19791666666666666,16.625,1085,all,0.807060917721519,63.7578125,0.9125791139240507,0.6091442510548524,17,"12,13,14,15,16,17,18,19,20",18
32.0,0.19649832589285715,16.505859375,7816,all,0.8037974683544303,63.5,0.7292820411392406,0.6072991424615732,17,"12,13,14,15,16,17,18,19,20",19
12.0,0.0,0.0,12846,all,0.7944026898734177,62.7578125,0.7944026898734177,0.7944026898734177,17,"12,13,14,15,16,17,18,19,20",20
13.0,0.10477120535714286,8.80078125,8241,all,0.7550929588607594,59.65234375,0.043512658227848104,0.6503217535036165,17,"12,13,14,15,16,17,18,19,20",21
12.0,0.0,0.0,10719,all,0.743868670886076,58.765625,2.3319818037974684,0.743868670886076,17,"12,13,14,15,16,17,18,19,20",22
14.0,0.0867280505952381,7.28515625,11059,all,0.7346716772151899,58.0390625,0.5177511867088608,0.6479436266199518,17,"12,13,14,15,16,17,18,19,20",23
25.0,0.4523809523809524,38.0,15223,all,0.7330893987341772,57.9140625,3.1479430379746836,0.28070844635322484,17,"12,13,14,15,16,17,18,19,20",24
16.0,0.09244791666666667,7.765625,3152,all,0.717909414556962,56.71484375,0.0,0.6254614978902954,17,"12,13,14,15,16,17,18,19,20",25
13.0,0.12230282738095238,10.2734375,2503,all,0.7066356803797469,55.82421875,0.9457080696202531,0.5843328529987946,17,"12,13,14,15,16,17,18,19,20",26
8.0,0.021856398809523808,1.8359375,4098,all,0.7055478639240507,55.73828125,0.0,0.6836914651145268,17,"12,13,14,15,16,17,18,19,20",27
27.0,0.11732700892857142,9.85546875,10655,all,0.6990209651898734,55.22265625,1.2596420094936709,0.581693956261302,17,"12,13,14,15,16,17,18,19,20",28
16.0,0.09505208333333333,7.984375,4467,all,0.6727650316455697,53.1484375,1.9988132911392404,0.5777129483122363,17,"12,13,14,15,16,17,18,19,20",29
26.0,0.2822265625,23.70703125,1812,all,0.6644086234177216,52.48828125,0.8029568829113924,0.38218206091772156,17,"12,13,14,15,16,17,18,19,20",30
