bundle,feature_ids,layer,selected_features
single_rank33,6289,20,1
top30_plus_rank33,"321,1338,3850,4326,4339,5355,5990,6169,6289,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,31
top31_plus_rank33,"321,1338,1813,3850,4326,4339,5355,5990,6169,6289,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,32
top32_plus_rank33,"321,1100,1338,1813,3850,4326,4339,5355,5990,6169,6289,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,33
top32_plus_rank34,"321,1100,1338,1813,3850,4326,4339,4989,5355,5990,6169,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,33
top32_plus_rank35,"321,1100,1338,1813,3224,3850,4326,4339,5355,5990,6169,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,33
top32_plus_rank34_rank35,"321,1100,1338,1813,3224,3850,4326,4339,4989,5355,5990,6169,7531,7965,8754,8775,9001,9024,9135,9149,9407,11414,11545,12002,12313,12652,12704,12963,13060,13622,13854,13882,14991,15169",20,34
