condition,max_i_minus_it,mean_i_minus_it,min_i_minus_it,n,split,top_i_rate,top_it_rate
bundle_patch_random_top33_seed240525_k11_019,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_019,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_020,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_020,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_021,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_021,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_022,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_022,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_023,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_023,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_024,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_024,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_025,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_025,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_026,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_026,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_027,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_027,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_028,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_028,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_029,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_029,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_030,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_030,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_031,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_031,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_032,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_032,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_033,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_033,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_034,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_034,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_035,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_035,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_036,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_036,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_037,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_037,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_038,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_038,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_039,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_039,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_040,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_040,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_041,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_041,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_042,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_042,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_043,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_043,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_044,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_044,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_045,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_045,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_046,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_046,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_047,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_047,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_048,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_048,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_049,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_049,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_050,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_050,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_051,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_051,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_052,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_052,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_053,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_053,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_054,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_054,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_055,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_055,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_056,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_056,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_057,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_057,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_058,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_058,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_059,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_059,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_060,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_060,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_061,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_061,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_062,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_062,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_063,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_063,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_064,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_064,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_065,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_065,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_066,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_066,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_067,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_067,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_068,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_068,-0.4375,-0.4375,-0.4375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_069,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_069,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_070,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_070,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_071,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_071,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_072,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_072,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_073,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_073,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_074,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_074,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_075,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_075,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_076,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_076,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_077,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_077,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_078,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_078,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_079,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_079,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_080,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_080,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_081,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_081,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_082,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_082,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_083,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_083,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_084,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_084,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_085,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_085,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_086,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_086,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_087,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_087,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_088,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_088,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_089,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_089,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_090,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_090,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_091,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_091,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_092,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_092,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_093,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_093,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_094,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_094,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_095,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_095,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_096,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_096,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_097,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_097,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_098,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_098,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_099,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_099,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_100,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_100,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_101,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_101,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_102,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_102,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_103,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_103,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_104,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_104,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_105,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_105,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_106,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_106,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_107,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_107,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_108,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_108,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_109,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_109,-0.625,-0.625,-0.625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_110,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_110,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_111,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_111,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_112,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_112,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_113,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_113,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_114,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_114,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_115,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_115,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_116,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_116,-0.625,-0.625,-0.625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_117,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_117,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_118,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_118,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_119,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_119,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_120,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_120,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_121,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_121,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_122,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_122,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_123,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_123,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_124,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_124,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_125,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_125,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_126,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_126,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_127,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_127,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_128,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_128,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_129,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_129,-0.1875,-0.1875,-0.1875,1,harmful,0.0,1.0
