abs_delta_gen_max,abs_delta_gen_mean,donor_gen_max,donor_gen_mean,donor_minus_recipient_gen_mean,feature_id,n,recipient_gen_max,recipient_gen_mean,recipient_minus_donor_gen_mean,source_model,split
2.6361165046691895,0.018320510163903236,3.6805081367492676,0.08196644484996796,-0.017166301608085632,1338,1,3.7194037437438965,0.09913275390863419,0.017166301608085632,bundle_patch_common9_plus_none,harmful
4.034631729125977,0.17250517010688782,13.426692008972168,0.5474350452423096,0.17250517010688782,1813,1,10.80573558807373,0.37492984533309937,-0.17250517010688782,bundle_patch_common9_plus_none,harmful
2.694068431854248,0.020158449187874794,3.067380428314209,0.05657846853137016,-0.01472722552716732,6289,1,3.1078639030456543,0.07130569219589233,0.01472722552716732,bundle_patch_common9_plus_none,harmful
0.0,0.0,0.0,0.0,0.0,7531,1,0.0,0.0,0.0,bundle_patch_common9_plus_none,harmful
0.0,0.0,0.0,0.0,0.0,8754,1,0.0,0.0,0.0,bundle_patch_common9_plus_none,harmful
0.0,0.0,0.0,0.0,0.0,8775,1,0.0,0.0,0.0,bundle_patch_common9_plus_none,harmful
0.08651590347290039,0.000984808779321611,3.23445463180542,0.038319721817970276,0.000984808779321611,9135,1,3.1479387283325195,0.03733491152524948,-0.000984808779321611,bundle_patch_common9_plus_none,harmful
1.3190422058105469,0.042167674750089645,32.15257263183594,1.522609829902649,0.02817741595208645,9149,1,31.811220169067383,1.4944323301315308,-0.02817741595208645,bundle_patch_common9_plus_none,harmful
2.8041296005249023,0.03492691367864609,2.784176826477051,0.017401104792952538,-0.00012470483488868922,9407,1,2.8041296005249023,0.0175258107483387,0.00012470483488868922,bundle_patch_common9_plus_none,harmful
2.8342297077178955,0.020373361185193062,4.07923698425293,0.1079789400100708,0.019537143409252167,12652,1,4.146134376525879,0.08844180405139923,-0.019537143409252167,bundle_patch_common9_plus_none,harmful
0.20925235748291016,0.003073275089263916,4.041473865509033,0.08743182569742203,0.0007413148996420205,12704,1,4.00342321395874,0.0866905078291893,-0.0007413148996420205,bundle_patch_common9_plus_none,harmful
0.17974567413330078,0.0017226875061169267,4.309023857116699,0.047077275812625885,0.0005241334438323975,13622,1,4.404908180236816,0.04655314236879349,-0.0005241334438323975,bundle_patch_common9_plus_none,harmful
0.0,0.0,0.0,0.0,0.0,14991,1,0.0,0.0,0.0,bundle_patch_common9_plus_none,harmful
3.712392807006836,0.0925985723733902,7.14866828918457,0.24350838363170624,0.08595283329486847,15169,1,5.361041069030762,0.15755556523799896,-0.08595283329486847,bundle_patch_common9_plus_none,harmful
