artifact_rate,clean_refusal_rate,contradiction_rate,keyword_refusal_rate,mean_repeat_ratio,mean_word_count,messy_refusal_rate,model,n,too_repetitive_rate
0.3333333333333333,0.0,0.0,0.5,0.36637426900584796,18,0.5,alpha_refusal_late_mlp_a1,6,0.6666666666666666
0.3333333333333333,0.16666666666666666,0.0,0.5,0.3976608187134503,18.833333333333332,0.3333333333333333,alpha_refusal_late_mlp_attn_a1,6,0.6666666666666666
0.0,0.0,0.0,1.0,0.6598440545808967,20.666666666666668,1.0,expert_refusal,6,1.0
0.3333333333333333,0.6666666666666666,0.0,1.0,0.24378459517778409,20,0.3333333333333333,merge_all_linear,6,0.16666666666666666
0.3333333333333333,0.0,0.0,0.0,0.21747076023391812,13.166666666666666,0.0,merge_arith_polite,6,0.3333333333333333
0.0,0.0,0.0,1.0,0.6232943469785576,20.166666666666668,1.0,merge_arith_refusal,6,1.0
