bundle,feature_ids,layer,selected_features
critical12_p10_p22,"1338,4326,4339,6289,8754,8775,9135,9149,12652,12704,12963,13622,14991,15169",20,14
critical12_p10_p31,"1338,1813,4326,4339,6289,8754,8775,9135,12652,12704,12963,13622,14991,15169",20,14
critical12_p22_p23,"1338,4326,4339,6289,7531,8775,9135,9149,12652,12704,12963,13622,14991,15169",20,14
critical12_p22_p29,"321,1338,4326,4339,6289,8775,9135,9149,12652,12704,12963,13622,14991,15169",20,14
critical12_p23_p31,"1338,1813,4326,4339,6289,7531,8775,9135,12652,12704,12963,13622,14991,15169",20,14
