benign_gap_closed,benign_refusal_loss,harmful_gap_closed,harmful_refusal_loss,patch_spec,position,specificity,variant
1.0,6.408203125,1.0,4.5771484375,,,0.0,base
0.0,7.0576171875,0.0,6.900390625,,,0.0,abliterated
0.10676691729323308,6.98828125,0.4031105506515343,5.9638671875,16:mlp,all,0.2963436333583012,activation_patch_16:mlp
0.04661654135338346,7.02734375,0.36023539302227825,6.0634765625,20:mlp,all,0.3136188516688948,activation_patch_20:mlp
-0.9353383458646617,7.6650390625,-0.6334594367381252,8.3720703125,25:mlp,all,0.3018789091265365,activation_patch_25:mlp
0.6135338345864662,6.6591796875,1.030264817150063,4.5068359375,16+17+18+19+20:mlp,all,0.41673098256359686,activation_patch_16+17+18+19+20:mlp
-0.6977443609022557,7.5107421875,0.026902059688944935,6.837890625,20+21+22+23+24+25:mlp,all,0.7246464205912007,activation_patch_20+21+22+23+24+25:mlp
0.6421052631578947,6.640625,0.9726775956284153,4.640625,12+13+14+15+16+17+18+19+20:mlp,all,0.33057233247052054,activation_patch_12+13+14+15+16+17+18+19+20:mlp
0.4992481203007519,6.7333984375,0.8343841950399328,4.9619140625,16+17+18+19+20+21+22+23+24+25:mlp,all,0.3351360747391809,activation_patch_16+17+18+19+20+21+22+23+24+25:mlp
