rank,layer,feature_id,positive_alignment,signed_alignment,contribution_norm,feature_delta_abs,donor_mean,recipient_mean,active_fraction,token_count
1032,20,12467,8.65819263458252,8.65819263458252,6.632896423339844,0.125,0.041455078125,0.040673828125,0.0125,160
1033,20,12613,8.648205757141113,8.648205757141113,2.828129291534424,0.0234375,0.01767578125,0.017529296875,0.00625,160
1034,20,6742,8.629981994628906,8.629981994628906,16.8046875,0.8046875,0.105029296875,0.10107421875,0.0125,160
1035,20,14890,8.628518104553223,8.628518104553223,13.289061546325684,0.125,0.083056640625,0.083544921875,0.025,160
1036,20,12441,8.615553855895996,8.615553855895996,3.476562976837158,0.1171875,0.021728515625,0.02099609375,0.00625,160
1037,20,6558,8.59681510925293,8.59681510925293,5.66797399520874,0.109375,0.0354248046875,0.0361083984375,0.00625,160
1038,20,14416,8.595277786254883,8.595277786254883,3.5136516094207764,0.0703125,0.02196044921875,0.02152099609375,0.00625,160
1039,20,16254,8.593079566955566,8.593079566955566,11.179726600646973,0.671875,0.069873046875,0.074072265625,0.00625,160
1040,20,11938,8.5919189453125,8.5919189453125,4.824201583862305,0.09375,0.0301513671875,0.0295654296875,0.00625,160
1041,20,4270,8.588953018188477,8.588953018188477,6.203085899353027,0.15625,0.03876953125,0.03916015625,0.0125,160
1042,20,3193,8.582514762878418,8.582514762878418,6.4610066413879395,0.15625,0.040380859375,0.039404296875,0.0125,160
1043,20,13864,8.566323280334473,8.566323280334473,9.634808540344238,0.12109375,0.06021728515625,0.05946044921875,0.0125,160
1044,20,6359,8.56517219543457,8.56517219543457,12.003872871398926,7.0859375,0.0750244140625,0.0835205078125,0.01875,160
1045,20,2076,8.556325912475586,8.556325912475586,191.66212463378906,14.89453125,1.197900390625,1.15107421875,0.24375,160
1046,20,223,8.548821449279785,8.548821449279785,3.7539255619049072,3.15234375,0.0234619140625,0.0431640625,0.00625,160
1047,20,4711,8.547551155090332,8.547551155090332,3.0468692779541016,0.078125,0.01904296875,0.0185546875,0.00625,160
1048,20,6740,8.536226272583008,8.536226272583008,18.210893630981445,1.484375,0.113818359375,0.104541015625,0.03125,160
1049,20,6178,8.53557014465332,8.53557014465332,4.640575885772705,0.265625,0.02900390625,0.02734375,0.00625,160
1050,20,4027,8.534784317016602,8.534784317016602,6.710914134979248,0.0859375,0.041943359375,0.0421875,0.0125,160
1051,20,805,8.530742645263672,8.530742645263672,3.2500267028808594,0.046875,0.0203125,0.02001953125,0.00625,160
1052,20,1381,8.51839828491211,8.51839828491211,5.832022666931152,0.0234375,0.0364501953125,0.0365966796875,0.00625,160
1053,20,9875,8.493732452392578,8.493732452392578,6.332057476043701,0.21875,0.0395751953125,0.0382080078125,0.0125,160
1054,20,16352,8.493021965026855,8.493021965026855,8.1015625,0.1015625,0.050634765625,0.05107421875,0.0125,160
1055,20,15706,8.489914894104004,8.489914894104004,12.968771934509277,0.53125,0.0810546875,0.084375,0.01875,160
1056,20,4156,8.489402770996094,8.489402770996094,10.02931022644043,0.12890625,0.06268310546875,0.06212158203125,0.0125,160
1057,20,8314,8.488471984863281,8.488471984863281,5.625014305114746,0.171875,0.03515625,0.03408203125,0.0125,160
1058,20,1373,8.4827880859375,8.4827880859375,7.257872104644775,0.0234375,0.045361328125,0.0453125,0.0125,160
1059,20,524,8.480353355407715,8.480353355407715,17.57015037536621,0.265625,0.109814453125,0.110595703125,0.01875,160
1060,20,13867,8.473992347717285,8.473992347717285,6.480459213256836,0.33984375,0.0405029296875,0.03876953125,0.0125,160
1061,20,7670,8.463993072509766,8.463993072509766,6.398358345031738,0.1484375,0.039990234375,0.0404296875,0.0125,160
1062,20,2530,8.453878402709961,8.453878402709961,3.886705160140991,0.1875,0.0242919921875,0.0231201171875,0.00625,160
1063,20,6370,8.452605247497559,8.452605247497559,25.851587295532227,0.49609375,0.161572265625,0.1630126953125,0.04375,160
1064,20,9833,8.450117111206055,8.450117111206055,4.324199199676514,0.0625,0.0270263671875,0.0274169921875,0.00625,160
1065,20,12890,8.434263229370117,8.434263229370117,15.413969039916992,3.01953125,0.096337890625,0.0774658203125,0.01875,160
1066,20,9180,8.432186126708984,8.432186126708984,4.292986869812012,0.109375,0.0268310546875,0.0261474609375,0.00625,160
1067,20,14046,8.427079200744629,8.427079200744629,12.679673194885254,0.4375,0.079248046875,0.080712890625,0.025,160
1068,20,9341,8.41553783416748,8.41553783416748,4.589828968048096,2.68359375,0.0286865234375,0.044287109375,0.00625,160
1069,20,16244,8.400615692138672,8.400615692138672,33.53144836425781,7.42578125,0.2095703125,0.1659423828125,0.05,160
1070,20,9147,8.350791931152344,8.350791931152344,7.179661750793457,0.046875,0.044873046875,0.044580078125,0.0125,160
1071,20,6311,8.34650993347168,8.34650993347168,14.093666076660156,0.5390625,0.0880859375,0.0876953125,0.025,160
1072,20,6250,8.3347806930542,8.3347806930542,11.781350135803223,0.515625,0.0736328125,0.07099609375,0.025,160
1073,20,14697,8.331172943115234,8.331172943115234,9.34760856628418,5.71875,0.0584228515625,0.0931884765625,0.01875,160
1074,20,16110,8.32119083404541,8.32119083404541,5.601603031158447,0.0859375,0.035009765625,0.0353515625,0.0125,160
1075,20,14713,8.318435668945312,8.318435668945312,4.0585527420043945,0.1171875,0.0253662109375,0.0246337890625,0.00625,160
1076,20,2945,8.313857078552246,8.313857078552246,14.396621704101562,6.26953125,0.08997802734375,0.09188232421875,0.025,160
1077,20,4295,8.310752868652344,8.310752868652344,4.5195136070251465,0.03125,0.0282470703125,0.0280517578125,0.00625,160
1078,20,11296,8.306438446044922,8.306438446044922,3.7968809604644775,0.0859375,0.02373046875,0.023193359375,0.00625,160
1079,20,13818,8.30447769165039,8.30447769165039,4.421875476837158,0.078125,0.02763671875,0.0271484375,0.00625,160
1080,20,7866,8.300891876220703,8.300891876220703,3.441399097442627,0.2109375,0.0215087890625,0.0201904296875,0.00625,160
1081,20,1684,8.277168273925781,8.277168273925781,3.3906004428863525,0.046875,0.02119140625,0.0208984375,0.00625,160
1082,20,10299,8.267292976379395,8.267292976379395,6.953091621398926,0.296875,0.04345703125,0.0416015625,0.0125,160
1083,20,4604,8.261383056640625,8.261383056640625,7.484316349029541,0.359375,0.04677734375,0.04853515625,0.0125,160
1084,20,11227,8.255271911621094,8.255271911621094,6.273453235626221,3.1328125,0.039208984375,0.0587890625,0.0125,160
1085,20,12556,8.253016471862793,8.253016471862793,4.222640514373779,0.0703125,0.0263916015625,0.0259521484375,0.00625,160
1086,20,16071,8.220568656921387,8.220568656921387,3.160158157348633,0.046875,0.0197509765625,0.0200439453125,0.00625,160
1087,20,15288,8.215044021606445,8.215044021606445,6.249903202056885,0.2421875,0.0390625,0.037548828125,0.0125,160
1088,20,15895,8.213111877441406,8.213111877441406,4.804706573486328,0.328125,0.030029296875,0.027978515625,0.00625,160
1089,20,4921,8.212505340576172,8.212505340576172,8.351648330688477,0.1953125,0.052197265625,0.05341796875,0.0125,160
1090,20,827,8.204373359680176,8.204373359680176,6.253828048706055,0.25,0.0390869140625,0.0375244140625,0.00625,160
1091,20,12098,8.199199676513672,8.199199676513672,13.265730857849121,4.25,0.08291015625,0.10947265625,0.01875,160
1092,20,12344,8.198413848876953,8.198413848876953,2.6874680519104004,2.6875,0.016796875,0.0,0.00625,160
1093,20,14288,8.184062957763672,8.184062957763672,19.4532470703125,0.078125,0.12158203125,0.12109375,0.00625,160
1094,20,14168,8.178871154785156,8.178871154785156,29.6644344329834,8.6796875,0.185400390625,0.165234375,0.05625,160
1095,20,15985,8.173709869384766,8.173709869384766,5.445249080657959,0.0625,0.034033203125,0.034423828125,0.00625,160
1096,20,6166,8.16573715209961,8.16573715209961,3.175750732421875,0.078125,0.0198486328125,0.0193603515625,0.00625,160
1097,20,1969,8.164685249328613,8.164685249328613,35.03887176513672,0.2890625,0.218994140625,0.220703125,0.025,160
1098,20,15535,8.15859603881836,8.15859603881836,7.230440616607666,2.87109375,0.0451904296875,0.061572265625,0.00625,160
1099,20,9761,8.153265953063965,8.153265953063965,3.796821355819702,0.0859375,0.02373046875,0.023193359375,0.00625,160
1100,20,5240,8.152084350585938,8.152084350585938,3.246063709259033,0.05859375,0.0202880859375,0.020654296875,0.00625,160
1101,20,15781,8.149316787719727,8.149316787719727,9.562544822692871,0.078125,0.059765625,0.05927734375,0.0125,160
1102,20,11907,8.146671295166016,8.146671295166016,18.164073944091797,0.2734375,0.113525390625,0.114013671875,0.03125,160
1103,20,13862,8.146017074584961,8.146017074584961,2.9414303302764893,0.078125,0.0183837890625,0.0178955078125,0.00625,160
1104,20,13999,8.13980484008789,8.13980484008789,8.265604972839355,0.0625,0.05166015625,0.05205078125,0.0125,160
1105,20,434,8.139569282531738,8.139569282531738,30.766035079956055,7.4296875,0.19228515625,0.185107421875,0.05,160
1106,20,3643,8.137947082519531,8.137947082519531,5.808656215667725,0.09375,0.0363037109375,0.0368896484375,0.00625,160
1107,20,2322,8.136503219604492,8.136503219604492,8.640583038330078,0.0625,0.05400390625,0.05361328125,0.00625,160
1108,20,15981,8.13259506225586,8.13259506225586,2.742147922515869,2.7421875,0.017138671875,0.0,0.00625,160
1109,20,10690,8.124517440795898,8.124517440795898,19.773479461669922,0.3046875,0.123583984375,0.125390625,0.0125,160
1110,20,8520,8.119470596313477,8.119470596313477,19.84377098083496,0.7578125,0.1240234375,0.126416015625,0.03125,160
1111,20,1527,8.11330795288086,8.11330795288086,4.503871440887451,0.0390625,0.0281494140625,0.0279052734375,0.00625,160
1112,20,8632,8.097320556640625,8.097320556640625,3.5234322547912598,0.0703125,0.022021484375,0.0224609375,0.00625,160
1113,20,8250,8.096578598022461,8.096578598022461,3.4257619380950928,0.171875,0.0214111328125,0.0203369140625,0.00625,160
1114,20,14831,8.090880393981934,8.090880393981934,4.277341842651367,0.0390625,0.0267333984375,0.0269775390625,0.00625,160
1115,20,12487,8.076827049255371,8.076827049255371,6.171813011169434,2.59375,0.03857421875,0.02265625,0.0125,160
1116,20,7817,8.069272994995117,8.069272994995117,3.0858983993530273,0.0078125,0.019287109375,0.01923828125,0.00625,160
1117,20,1181,8.06733226776123,8.06733226776123,6.6055169105529785,3.328125,0.0412841796875,0.0616455078125,0.0125,160
1118,20,2551,8.06709098815918,8.06709098815918,12.542974472045898,1.375,0.0783935546875,0.0697998046875,0.01875,160
1119,20,8606,8.06499195098877,8.06499195098877,3.6620943546295166,0.1484375,0.02288818359375,0.02196044921875,0.00625,160
1120,20,11435,8.064610481262207,8.064610481262207,4.257779121398926,0.15625,0.026611328125,0.025634765625,0.00625,160
1121,20,10723,8.063732147216797,8.063732147216797,2.687481164932251,0.015625,0.016796875,0.01669921875,0.00625,160
1122,20,1182,8.061660766601562,8.061660766601562,3.0468838214874268,0.2421875,0.01904296875,0.020556640625,0.00625,160
1123,20,10785,8.057999610900879,8.057999610900879,3.9375252723693848,0.1640625,0.024609375,0.023583984375,0.00625,160
1124,20,11882,8.057608604431152,8.057608604431152,50.70330810546875,1.8203125,0.31689453125,0.322998046875,0.08125,160
1125,20,1153,8.053322792053223,8.053322792053223,5.476559162139893,0.0703125,0.034228515625,0.0337890625,0.00625,160
1126,20,5090,8.052340507507324,8.052340507507324,16.296781539916992,3.93359375,0.10185546875,0.0778564453125,0.025,160
1127,20,482,8.043028831481934,8.043028831481934,53.246315002441406,4.3046875,0.3327880859375,0.3208740234375,0.09375,160
1128,20,121,8.030712127685547,8.030712127685547,6.750056266784668,0.2265625,0.0421875,0.042138671875,0.0125,160
1129,20,10767,8.026918411254883,8.026918411254883,27.3319034576416,0.41796875,0.1708251953125,0.170947265625,0.0375,160
1130,20,13568,8.024356842041016,8.024356842041016,3.000000476837158,0.125,0.01875,0.01796875,0.00625,160
1131,20,12408,8.001569747924805,8.001569747924805,11.218860626220703,0.484375,0.0701171875,0.06708984375,0.00625,160
1132,20,2447,8.000062942504883,8.000062942504883,4.007832050323486,0.296875,0.025048828125,0.026904296875,0.00625,160
1133,20,5280,7.978222370147705,7.978222370147705,3.7187414169311523,0.0703125,0.0232421875,0.023681640625,0.00625,160
1134,20,4515,7.970706462860107,7.970706462860107,8.101628303527832,3.0703125,0.050634765625,0.06982421875,0.00625,160
1135,20,11405,7.961514472961426,7.961514472961426,2.664072275161743,2.8125,0.016650390625,0.034228515625,0.00625,160
1136,20,11150,7.955490589141846,7.955490589141846,22.843801498413086,0.84375,0.1427734375,0.14521484375,0.025,160
1137,20,5013,7.932470321655273,7.932470321655273,10.765800476074219,5.84375,0.06728515625,0.10380859375,0.01875,160
1138,20,3747,7.931765556335449,7.931765556335449,5.894552230834961,2.79296875,0.0368408203125,0.054296875,0.00625,160
1139,20,9158,7.9308905601501465,7.9308905601501465,6.0624847412109375,2.90625,0.037890625,0.0203125,0.0125,160
1140,20,14621,7.92635440826416,7.92635440826416,8.882843971252441,0.0703125,0.055517578125,0.055859375,0.0125,160
1141,20,6171,7.924112319946289,7.924112319946289,2.601539134979248,2.71875,0.016259765625,0.033251953125,0.00625,160
1142,20,10296,7.916561126708984,7.916561126708984,8.234417915344238,0.23828125,0.05146484375,0.0502685546875,0.0125,160
1143,20,619,7.912636756896973,7.912636756896973,8.677767753601074,2.767578125,0.05423583984375,0.0371826171875,0.01875,160
1144,20,7467,7.911137580871582,7.911137580871582,3.7226815223693848,0.078125,0.0232666015625,0.0237548828125,0.00625,160
1145,20,7228,7.910970687866211,7.910970687866211,7.187411308288574,0.046875,0.044921875,0.04462890625,0.0125,160
1146,20,10585,7.904417514801025,7.904417514801025,16.101869583129883,0.44140625,0.100634765625,0.1006103515625,0.03125,160
1147,20,3680,7.894054889678955,7.894054889678955,2.9531099796295166,2.953125,0.01845703125,0.0,0.00625,160
1148,20,5522,7.881145477294922,7.881145477294922,3.687467575073242,0.109375,0.023046875,0.02373046875,0.00625,160
1149,20,4114,7.877769947052002,7.877769947052002,4.679695129394531,0.1484375,0.029248046875,0.03017578125,0.00625,160
1150,20,2073,7.873419284820557,7.873419284820557,4.1406049728393555,0.015625,0.02587890625,0.0259765625,0.00625,160
1151,20,1314,7.869726181030273,7.869726181030273,3.062525987625122,0.1953125,0.019140625,0.017919921875,0.00625,160
1152,20,6170,7.861966133117676,7.861966133117676,2.9609549045562744,0.0546875,0.018505859375,0.01884765625,0.00625,160
1153,20,12051,7.85627555847168,7.85627555847168,5.289095401763916,0.046875,0.033056640625,0.032763671875,0.00625,160
1154,20,469,7.85020637512207,7.85020637512207,9.132811546325684,0.28125,0.057080078125,0.058837890625,0.0125,160
1155,20,8816,7.841888904571533,7.841888904571533,4.2734599113464355,0.0625,0.026708984375,0.027099609375,0.00625,160
1156,20,9184,7.834506511688232,7.834506511688232,3.062481641769409,0.16015625,0.019140625,0.0201416015625,0.00625,160
1157,20,902,7.823306083679199,7.823306083679199,5.726597785949707,0.453125,0.035791015625,0.032958984375,0.00625,160
1158,20,13098,7.822054862976074,7.822054862976074,11.308734893798828,0.296875,0.0706787109375,0.0725341796875,0.01875,160
1159,20,5058,7.80536413192749,7.80536413192749,2.8359365463256836,0.1328125,0.017724609375,0.01689453125,0.00625,160
1160,20,7509,7.780660152435303,7.780660152435303,18.871070861816406,0.4375,0.1179443359375,0.1178955078125,0.03125,160
1161,20,14875,7.769802093505859,7.769802093505859,3.564455270767212,3.564453125,0.02227783203125,0.0,0.00625,160
1162,20,9106,7.768172740936279,7.768172740936279,10.511737823486328,0.1484375,0.0656982421875,0.0666259765625,0.01875,160
1163,20,2055,7.756356239318848,7.756356239318848,3.1289374828338623,0.0703125,0.0195556640625,0.0199951171875,0.00625,160
1164,20,453,7.753711223602295,7.753711223602295,7.585845947265625,2.78515625,0.047412109375,0.0308837890625,0.0125,160
1165,20,2045,7.75209903717041,7.75209903717041,10.585977554321289,0.12890625,0.066162109375,0.0661376953125,0.01875,160
1166,20,7955,7.7365312576293945,7.7365312576293945,3.0780982971191406,2.7265625,0.01923828125,0.036279296875,0.00625,160
1167,20,9114,7.731462001800537,7.731462001800537,3.65232515335083,0.0234375,0.0228271484375,0.0226806640625,0.00625,160
1168,20,160,7.730051517486572,7.730051517486572,3.449213743209839,0.0078125,0.0215576171875,0.0216064453125,0.00625,160
1169,20,14798,7.718573093414307,7.718573093414307,3.5077691078186035,2.9765625,0.021923828125,0.039453125,0.00625,160
1170,20,7338,7.717563629150391,7.717563629150391,8.671525955200195,0.2109375,0.05419921875,0.055517578125,0.0125,160
1171,20,4365,7.7168288230896,7.7168288230896,4.65627908706665,0.171875,0.0291015625,0.02802734375,0.00625,160
1172,20,9191,7.715550899505615,7.715550899505615,3.953104019165039,0.3203125,0.02470703125,0.026708984375,0.00625,160
1173,20,8895,7.705248832702637,7.705248832702637,3.753871440887451,0.0625,0.0234619140625,0.0238525390625,0.00625,160
1174,20,10020,7.7039289474487305,7.7039289474487305,47.882816314697266,2.4140625,0.299267578125,0.29140625,0.05625,160
1175,20,15710,7.677232265472412,7.677232265472412,6.093682289123535,0.0859375,0.0380859375,0.038037109375,0.0125,160
1176,20,10636,7.668829917907715,7.668829917907715,11.386727333068848,0.890625,0.0711669921875,0.0767333984375,0.025,160
1177,20,12581,7.6637372970581055,7.6637372970581055,25.265871047973633,0.4375,0.15791015625,0.15869140625,0.0125,160
1178,20,9012,7.6563591957092285,7.6563591957092285,3.8633177280426025,0.1953125,0.0241455078125,0.0253662109375,0.00625,160
1179,20,8972,7.629298210144043,7.629298210144043,10.078083992004395,0.0859375,0.06298828125,0.062744140625,0.0125,160
1180,20,2847,7.626197814941406,7.626197814941406,3.3124895095825195,0.078125,0.020703125,0.02119140625,0.00625,160
1181,20,1723,7.621673107147217,7.621673107147217,4.468719005584717,0.3359375,0.0279296875,0.025830078125,0.00625,160
1182,20,1935,7.615245819091797,7.615245819091797,25.531219482421875,3.2578125,0.1595703125,0.141650390625,0.0375,160
1183,20,925,7.61033821105957,7.61033821105957,6.476637363433838,0.0859375,0.040478515625,0.04013671875,0.0125,160
1184,20,14817,7.598653793334961,7.598653793334961,10.468759536743164,0.19921875,0.0654296875,0.0647705078125,0.01875,160
1185,20,4512,7.596486568450928,7.596486568450928,15.359396934509277,1.0546875,0.09599609375,0.099951171875,0.025,160
1186,20,4220,7.590930461883545,7.590930461883545,16.86322784423828,0.5703125,0.1053955078125,0.1087646484375,0.025,160
1187,20,10950,7.582989692687988,7.582989692687988,8.472746849060059,5.6796875,0.0529541015625,0.0174560546875,0.01875,160
1188,20,6504,7.5739336013793945,7.5739336013793945,6.0937323570251465,3.00390625,0.0380859375,0.0193115234375,0.0125,160
1189,20,9793,7.572038173675537,7.572038173675537,17.582149505615234,3.55078125,0.1098876953125,0.126611328125,0.03125,160
1190,20,12752,7.5714311599731445,7.5714311599731445,3.1348049640655518,5.65234375,0.01959228515625,0.05487060546875,0.00625,160
1191,20,12333,7.56827449798584,7.56827449798584,3.0078158378601074,0.0625,0.018798828125,0.019189453125,0.00625,160
1192,20,13885,7.566506385803223,7.566506385803223,7.550689697265625,0.4453125,0.0471923828125,0.0444091796875,0.0125,160
1193,20,8255,7.562691688537598,7.562691688537598,10.683669090270996,0.7890625,0.0667724609375,0.0685791015625,0.01875,160
1194,20,5381,7.560337543487549,7.560337543487549,2.7148406505584717,2.71484375,0.0169677734375,0.0,0.00625,160
1195,20,12368,7.554434776306152,7.554434776306152,7.335848808288574,0.09765625,0.045849609375,0.0464599609375,0.0125,160
1196,20,11067,7.541991233825684,7.541991233825684,10.726646423339844,0.09375,0.067041015625,0.066455078125,0.00625,160
1197,20,10854,7.534160614013672,7.534160614013672,10.031188011169434,3.34765625,0.0626953125,0.0827392578125,0.01875,160
1198,20,9359,7.53065299987793,7.53065299987793,6.0233845710754395,0.1796875,0.037646484375,0.03876953125,0.0125,160
1199,20,11842,7.5276265144348145,7.5276265144348145,4.250067234039307,0.1015625,0.0265625,0.025927734375,0.00625,160
1200,20,9320,7.5238189697265625,7.5238189697265625,3.53320574760437,0.1015625,0.02208251953125,0.02271728515625,0.00625,160
1201,20,11189,7.5114850997924805,7.5114850997924805,11.296880722045898,0.078125,0.07060546875,0.07109375,0.00625,160
1202,20,304,7.50834846496582,7.50834846496582,21.960844039916992,0.796875,0.137255859375,0.133642578125,0.025,160
1203,20,3276,7.4855852127075195,7.4855852127075195,13.410150527954102,4.23046875,0.0838134765625,0.11025390625,0.01875,160
1204,20,10216,7.474705696105957,7.474705696105957,27.367572784423828,3.609375,0.171044921875,0.185986328125,0.04375,160
1205,20,4728,7.468252182006836,7.468252182006836,6.859341144561768,5.5859375,0.04287109375,0.043701171875,0.0125,160
1206,20,2991,7.4655256271362305,7.4655256271362305,13.363271713256836,0.25,0.0835205078125,0.0823486328125,0.01875,160
1207,20,1211,7.463105201721191,7.463105201721191,4.394494533538818,0.0546875,0.0274658203125,0.0271240234375,0.00625,160
1208,20,2776,7.446682453155518,7.446682453155518,3.820323944091797,0.09375,0.023876953125,0.024462890625,0.00625,160
1209,20,12809,7.441739559173584,7.441739559173584,3.7617053985595703,0.14453125,0.0235107421875,0.022607421875,0.00625,160
1210,20,7717,7.434450149536133,7.434450149536133,2.945312738418579,0.09375,0.018408203125,0.017822265625,0.00625,160
1211,20,6684,7.42429256439209,7.42429256439209,17.124874114990234,0.5078125,0.10703125,0.103857421875,0.0125,160
1212,20,14442,7.420087814331055,7.420087814331055,2.9609692096710205,0.046875,0.018505859375,0.018212890625,0.00625,160
1213,20,9021,7.419402122497559,7.419402122497559,9.468881607055664,6.578125,0.0591796875,0.0185546875,0.01875,160
1214,20,9988,7.412627220153809,7.412627220153809,3.6445460319519043,0.453125,0.0227783203125,0.0199462890625,0.00625,160
1215,20,3539,7.403982162475586,7.403982162475586,39.61365509033203,3.78125,0.2475830078125,0.2601806640625,0.025,160
1216,20,11718,7.393052577972412,7.393052577972412,7.347671985626221,0.14453125,0.0459228515625,0.046826171875,0.0125,160
1217,20,2391,7.389910697937012,7.389910697937012,3.732433557510376,0.1328125,0.02332763671875,0.02249755859375,0.00625,160
1218,20,14256,7.389538764953613,7.389538764953613,9.726614952087402,0.1640625,0.060791015625,0.0609375,0.01875,160
1219,20,7987,7.377647399902344,7.377647399902344,12.394463539123535,3.23046875,0.0774658203125,0.057275390625,0.01875,160
1220,20,14763,7.370827674865723,7.370827674865723,4.011756420135498,0.0234375,0.0250732421875,0.0252197265625,0.00625,160
1221,20,7514,7.32305383682251,7.32305383682251,3.5761847496032715,0.09375,0.02235107421875,0.02176513671875,0.00625,160
1222,20,8492,7.309687614440918,7.309687614440918,9.95518684387207,2.982421875,0.06221923828125,0.080859375,0.01875,160
1223,20,2185,7.30343770980835,7.30343770980835,18.324382781982422,0.3359375,0.1145263671875,0.1141845703125,0.03125,160
1224,20,8147,7.302759647369385,7.302759647369385,13.72259521484375,0.4609375,0.0857666015625,0.0828857421875,0.025,160
1225,20,4756,7.3005876541137695,7.3005876541137695,6.031350135803223,0.109375,0.0376953125,0.03701171875,0.0125,160
1226,20,1522,7.294771194458008,7.294771194458008,2.7851264476776123,2.78515625,0.0174072265625,0.0,0.00625,160
1227,20,2836,7.285052299499512,7.285052299499512,7.554636001586914,0.046875,0.047216796875,0.047509765625,0.00625,160
1228,20,14351,7.283373832702637,7.283373832702637,3.2324023246765137,0.015625,0.02020263671875,0.02010498046875,0.00625,160
1229,20,7830,7.281898498535156,7.281898498535156,4.925786018371582,2.8671875,0.0307861328125,0.0487060546875,0.00625,160
1230,20,1891,7.268374443054199,7.268374443054199,5.050831317901611,0.0625,0.0315673828125,0.0319580078125,0.00625,160
1231,20,7864,7.268271446228027,7.268271446228027,9.746121406555176,2.6796875,0.0609130859375,0.0441650390625,0.01875,160
1232,20,8919,7.2682695388793945,7.2682695388793945,2.9609527587890625,0.0546875,0.018505859375,0.01884765625,0.00625,160
1233,20,11133,7.267576217651367,7.267576217651367,28.74609375,0.921875,0.1796630859375,0.1848388671875,0.0375,160
1234,20,10710,7.263209342956543,7.263209342956543,5.89066219329834,0.0234375,0.03681640625,0.036669921875,0.00625,160
1235,20,7101,7.24530553817749,7.24530553817749,12.578252792358398,0.21875,0.07861328125,0.07978515625,0.0125,160
1236,20,4978,7.232580184936523,7.232580184936523,7.980466842651367,0.18359375,0.0498779296875,0.04970703125,0.0125,160
1237,20,14281,7.226607799530029,7.226607799530029,3.4726428985595703,0.03125,0.0217041015625,0.0215087890625,0.00625,160
1238,20,13549,7.225284099578857,7.225284099578857,7.164163112640381,0.1484375,0.044775390625,0.04384765625,0.0125,160
1239,20,7009,7.223823547363281,7.223823547363281,6.089855194091797,0.05078125,0.0380615234375,0.037744140625,0.0125,160
1240,20,11132,7.218203544616699,7.218203544616699,7.007807731628418,0.2109375,0.043798828125,0.04248046875,0.0125,160
1241,20,11905,7.208577632904053,7.208577632904053,6.539083003997803,0.2578125,0.040869140625,0.04248046875,0.0125,160
1242,20,4089,7.206303596496582,7.206303596496582,3.445279836654663,0.0234375,0.021533203125,0.0216796875,0.00625,160
1243,20,8719,7.184693813323975,7.184693813323975,5.976571559906006,0.1328125,0.037353515625,0.037939453125,0.0125,160
1244,20,4046,7.182582855224609,7.182582855224609,3.4414169788360596,0.078125,0.0215087890625,0.0210205078125,0.00625,160
1245,20,2385,7.16904878616333,7.16904878616333,7.906191349029541,0.34375,0.0494140625,0.0515625,0.0125,160
1246,20,6582,7.159416675567627,7.159416675567627,14.492117881774902,0.578125,0.090576171875,0.088525390625,0.025,160
1247,20,7345,7.151275634765625,7.151275634765625,3.9023501873016357,0.109375,0.0243896484375,0.0250732421875,0.00625,160
1248,20,2205,7.142234802246094,7.142234802246094,8.874917030334473,0.390625,0.05546875,0.0576171875,0.0125,160
1249,20,5936,7.139218807220459,7.139218807220459,23.675939559936523,12.15625,0.1479736328125,0.0728759765625,0.04375,160
1250,20,9062,7.1384711265563965,7.1384711265563965,11.296825408935547,0.5390625,0.07060546875,0.073974609375,0.0125,160
1251,20,13498,7.1379852294921875,7.1379852294921875,19.59012794494629,0.94921875,0.1224365234375,0.125048828125,0.03125,160
1252,20,14050,7.121071815490723,7.121071815490723,9.183697700500488,2.96484375,0.0573974609375,0.039453125,0.01875,160
1253,20,9698,7.114004135131836,7.114004135131836,100.5733413696289,3.4375,0.6285888671875,0.6338623046875,0.05625,160
1254,20,6830,7.111025333404541,7.111025333404541,10.687569618225098,0.2421875,0.066796875,0.066357421875,0.0125,160
1255,20,2714,7.106597900390625,7.106597900390625,7.375099182128906,0.265625,0.04609375,0.04443359375,0.0125,160
1256,20,4203,7.100928783416748,7.100928783416748,5.09768533706665,0.109375,0.0318603515625,0.0311767578125,0.00625,160
1257,20,3974,7.094061374664307,7.094061374664307,8.699137687683105,0.171875,0.0543701171875,0.0532958984375,0.01875,160
1258,20,6663,7.0906572341918945,7.0906572341918945,69.00468444824219,4.33984375,0.4312744140625,0.418017578125,0.10625,160
1259,20,8841,7.060925006866455,7.060925006866455,2.7304563522338867,0.015625,0.0170654296875,0.0169677734375,0.00625,160
1260,20,4465,7.058037757873535,7.058037757873535,4.867116928100586,0.1875,0.030419921875,0.029248046875,0.00625,160
1261,20,6631,7.04951810836792,7.04951810836792,9.732415199279785,0.17578125,0.06082763671875,0.06075439453125,0.01875,160
1262,20,13937,7.040971755981445,7.040971755981445,3.0468504428863525,0.0078125,0.01904296875,0.019091796875,0.00625,160
1263,20,6550,7.040260314941406,7.040260314941406,6.585838794708252,0.0625,0.041162109375,0.041162109375,0.0125,160
1264,20,2544,7.023247241973877,7.023247241973877,14.765538215637207,0.78125,0.09228515625,0.08740234375,0.025,160
1265,20,10209,7.022222518920898,7.022222518920898,124.68317413330078,6.486328125,0.77926025390625,0.742138671875,0.15,160
1266,20,9878,7.017086505889893,7.017086505889893,3.8086273670196533,0.1015625,0.0238037109375,0.0244384765625,0.00625,160
