rank,layer,feature_id,abs_delta_sum,signed_delta_sum,donor_mean,recipient_mean,donor_active_fraction,recipient_active_fraction,token_count
20,20,10341,45.9759521484375,-39.6320915222168,1.9005997975667317,3.5519371032714844,0.5,0.7083333333333334,24
21,20,8489,45.621665954589844,45.621665954589844,2.5710364977518716,0.6701335906982422,0.5,0.16666666666666666,24
22,20,4655,44.278072357177734,44.278072357177734,3.0558478037516275,1.2109281222025554,0.6666666666666666,0.2916666666666667,24
23,20,10952,43.55645751953125,-43.55645751953125,1.467183272043864,3.2820358276367188,0.16666666666666666,0.375,24
24,20,3863,42.621971130371094,-31.278858184814453,0.6333393653233846,1.9366251627604167,0.20833333333333334,0.5416666666666666,24
25,20,9570,42.34873962402344,40.01819610595703,8.466856002807617,6.799431482950847,0.875,0.875,24
26,20,10510,41.674964904785156,41.674964904785156,2.507009188334147,0.7705521583557129,0.625,0.20833333333333334,24
27,20,5405,41.32185363769531,-41.29981994628906,1.562626838684082,3.2834526697794595,0.16666666666666666,0.5,24
28,20,6860,41.30710983276367,40.877716064453125,6.749556223551433,5.046317418416341,0.8333333333333334,0.7083333333333334,24
29,20,2664,41.23112106323242,41.23112106323242,5.112889925638835,3.3949267069498696,0.8333333333333334,0.6666666666666666,24
30,20,13545,40.9477653503418,-33.2620735168457,2.1783262888590493,3.564245859781901,0.4583333333333333,0.7083333333333334,24
31,20,1813,39.68120193481445,39.17507553100586,12.402254740397135,10.769959767659506,0.9166666666666666,0.875,24
32,20,6169,38.39972686767578,-18.66474723815918,6.299678802490234,7.0773773193359375,0.9166666666666666,0.875,24
33,20,2714,38.30978775024414,38.30978775024414,2.2093194325764975,0.6130781571070353,0.6666666666666666,0.20833333333333334,24
34,20,8949,38.28746032714844,38.28746032714844,2.5575790405273438,0.9622682730356852,0.6666666666666666,0.2916666666666667,24
35,20,16303,38.100608825683594,38.100608825683594,2.546019713083903,0.958494504292806,0.5833333333333334,0.25,24
36,20,16136,37.776424407958984,37.58938217163086,1.7056253751118977,0.1394010285536448,0.5416666666666666,0.041666666666666664,24
37,20,11411,37.70911407470703,37.70911407470703,2.5235605239868164,0.9523473580678304,0.625,0.2916666666666667,24
38,20,1035,37.50645065307617,-37.50645065307617,0.3556175231933594,1.918386459350586,0.08333333333333333,0.4583333333333333,24
39,20,1165,37.37109375,37.37109375,1.6700491905212402,0.11292024453481038,0.4583333333333333,0.041666666666666664,24
40,20,13060,37.28498840332031,-36.76460266113281,1.324783166249593,2.8566414515177407,0.3333333333333333,0.7083333333333334,24
41,20,6574,37.08891296386719,-35.47865295410156,1.5308438936869304,3.0091209411621094,0.375,0.7916666666666666,24
42,20,15138,36.508174896240234,-32.51375198364258,3.1677459081014,4.522485415140788,0.375,0.625,24
43,20,8012,36.38976287841797,36.38976287841797,3.0866883595784507,1.5704482396443684,0.5833333333333334,0.3333333333333333,24
44,20,15773,36.30277633666992,-33.71670913696289,1.355350176493327,2.7602132161458335,0.20833333333333334,0.4583333333333333,24
45,20,15888,35.93760299682617,35.93760299682617,2.4336366653442383,0.9362366994222006,0.625,0.25,24
46,20,15247,35.080078125,-34.05937194824219,2.4765199025472007,3.895660082499186,0.5833333333333334,0.875,24
47,20,11768,34.81776428222656,34.81776428222656,5.896568298339844,4.445828755696614,0.875,0.7916666666666666,24
48,20,3447,34.549747467041016,-27.737131118774414,4.845938046773274,6.001651763916016,0.8333333333333334,0.9583333333333334,24
49,20,9974,34.1572265625,-33.84119415283203,0.2506661017735799,1.6607157389322917,0.08333333333333333,0.5,24
50,20,4188,34.00028610229492,34.00028610229492,2.745055834452311,1.32837708791097,0.7083333333333334,0.375,24
51,20,9693,33.52824401855469,-33.32909393310547,0.9185427029927572,2.307254950205485,0.25,0.625,24
52,20,12549,33.50859451293945,33.50859451293945,1.9489819208780925,0.5527904033660889,0.5,0.16666666666666666,24
53,20,8482,33.48414993286133,-21.89263153076172,0.6368798017501831,1.5490727424621582,0.20833333333333334,0.4583333333333333,24
54,20,5297,32.887290954589844,32.887290954589844,2.094363530476888,0.7240598201751709,0.625,0.25,24
55,20,3950,32.51820373535156,-26.90592384338379,0.45372311274210614,1.5748031934102376,0.125,0.4583333333333333,24
56,20,13156,32.34512710571289,30.739734649658203,3.236051877339681,1.955229123433431,0.75,0.5,24
57,20,5999,32.329044342041016,-32.329044342041016,1.815325101216634,3.1623687744140625,0.3333333333333333,0.5416666666666666,24
58,20,8680,32.262977600097656,-31.93821907043457,7.045395533243815,8.376154581705729,1.0,1.0,24
59,20,3650,32.018798828125,-31.13763427734375,1.7755403518676758,3.072941462198893,0.375,0.7083333333333334,24
60,20,11986,31.875486373901367,-20.388980865478516,0.45829010009765625,1.3078309694925945,0.16666666666666666,0.4583333333333333,24
61,20,15407,31.831398010253906,31.831398010253906,1.9422184626261394,0.6159102916717529,0.5416666666666666,0.20833333333333334,24
62,20,6409,31.492427825927734,-18.428531646728516,1.874454657236735,2.6423099835713706,0.4583333333333333,0.5833333333333334,24
63,20,9461,31.477325439453125,31.477325439453125,2.2738847732543945,0.9623293876647949,0.6666666666666666,0.2916666666666667,24
64,20,8809,31.375911712646484,31.375911712646484,2.6319239934285483,1.3245943387349446,0.6666666666666666,0.4166666666666667,24
65,20,9513,31.34014892578125,31.11447525024414,1.7552035649617512,0.4587671359380086,0.4583333333333333,0.125,24
66,20,11924,31.295166015625,31.295166015625,3.08392333984375,1.7799577713012695,0.8333333333333334,0.5416666666666666,24
67,20,15731,31.11405372619629,31.11405372619629,2.1834044456481934,0.8869854609171549,0.5,0.20833333333333334,24
68,20,11572,31.091386795043945,-31.091386795043945,0.6858476797739664,1.9813222885131836,0.20833333333333334,0.5416666666666666,24
69,20,1157,31.08275032043457,31.08275032043457,5.527367909749349,4.232252756754558,0.8333333333333334,0.7916666666666666,24
70,20,10772,30.87289047241211,-30.790424346923828,0.4490310748418172,1.7319655418395996,0.125,0.5,24
71,20,15931,30.545570373535156,23.484012603759766,2.056260108947754,1.077759583791097,0.5833333333333334,0.2916666666666667,24
72,20,13358,30.39444351196289,-17.418466567993164,0.9720101356506348,1.697779655456543,0.3333333333333333,0.5,24
73,20,15179,29.65548324584961,29.65548324584961,2.1446107228597007,0.9089656670888265,0.5833333333333334,0.2916666666666667,24
74,20,7669,29.54216766357422,29.54216766357422,2.700192451477051,1.469268798828125,0.6666666666666666,0.375,24
75,20,10624,29.428054809570312,29.101776123046875,2.967222213745117,1.7546483675638835,0.7916666666666666,0.5,24
76,20,12114,29.400901794433594,29.400901794433594,1.6163768768310547,0.39133942127227783,0.4583333333333333,0.125,24
77,20,1115,29.37500762939453,14.842836380004883,9.313954671223959,8.695501963297525,0.9166666666666666,0.9166666666666666,24
78,20,2644,29.369384765625,18.78577423095703,2.170071760813395,1.3873310089111328,0.4583333333333333,0.3333333333333333,24
79,20,7965,28.76749038696289,-20.464853286743164,0.5889442364374796,1.441646416982015,0.16666666666666666,0.375,24
80,20,15977,28.751968383789062,28.751968383789062,5.468479156494141,4.270480155944824,0.9166666666666666,0.8333333333333334,24
81,20,8295,28.689531326293945,28.689531326293945,2.820895512898763,1.6254982948303223,0.625,0.4166666666666667,24
82,20,9187,28.57198715209961,22.616409301757812,1.9108293851216633,0.9684790770212809,0.625,0.3333333333333333,24
83,20,6463,28.563194274902344,-28.032363891601562,0.9693762461344401,2.1373912493387857,0.125,0.3333333333333333,24
84,20,10640,28.399091720581055,25.522165298461914,5.659160614013672,4.595736821492513,0.7916666666666666,0.7083333333333334,24
85,20,6968,27.597675323486328,27.597675323486328,3.5815261205037436,2.4316229820251465,0.75,0.5416666666666666,24
86,20,8742,27.398706436157227,-25.79350471496582,1.27529772122701,2.350027084350586,0.20833333333333334,0.375,24
87,20,7065,27.315887451171875,27.315887451171875,1.7595427831013997,0.6213806867599487,0.5,0.20833333333333334,24
88,20,321,27.251449584960938,-7.282825469970703,1.1738597551981609,1.4773108164469402,0.2916666666666667,0.375,24
89,20,11627,27.078866958618164,-24.746431350708008,0.8842364152272543,1.9153377215067546,0.25,0.5416666666666666,24
90,20,844,27.02562713623047,-21.524593353271484,0.6259667873382568,1.5228249231974285,0.20833333333333334,0.4166666666666667,24
91,20,1293,26.968856811523438,-6.9693522453308105,5.515034357706706,5.8054243723551435,0.9166666666666666,0.9166666666666666,24
92,20,10538,26.869327545166016,26.869327545166016,1.7758193016052246,0.656264066696167,0.5416666666666666,0.20833333333333334,24
93,20,9349,26.69101905822754,26.318950653076172,4.658735911051433,3.562113126118978,0.8333333333333334,0.6666666666666666,24
94,20,12594,26.62401580810547,26.159690856933594,2.1478381156921387,1.0578510761260986,0.625,0.3333333333333333,24
95,20,4092,26.382822036743164,-4.313592910766602,2.0128911336263022,2.1926244099934897,0.5833333333333334,0.625,24
96,20,8425,26.313114166259766,-25.528057098388672,2.805811564127604,3.8694804509480796,0.5833333333333334,0.7083333333333334,24
97,20,15628,26.055095672607422,-25.876911163330078,0.8447452386220297,1.9229501088460286,0.25,0.5416666666666666,24
98,20,3590,25.827178955078125,-25.612119674682617,1.1402333577473958,2.2074050903320312,0.25,0.4166666666666667,24
99,20,11447,25.813831329345703,-20.0999813079834,0.5437157948811849,1.3812150955200195,0.16666666666666666,0.375,24
100,20,13376,25.64175033569336,25.64175033569336,1.6008925437927246,0.5324862798055013,0.4583333333333333,0.16666666666666666,24
101,20,6954,25.491567611694336,3.6217002868652344,2.576308091481527,2.425403912862142,0.7083333333333334,0.6666666666666666,24
102,20,6988,25.347049713134766,-14.281586647033691,2.379080295562744,2.9741462071736655,0.6666666666666666,0.7083333333333334,24
103,20,8194,24.992637634277344,-13.426830291748047,0.240954319636027,0.8004055817921957,0.08333333333333333,0.25,24
104,20,4758,24.793516159057617,-24.793516159057617,0.5883265733718872,1.6213897069295247,0.16666666666666666,0.3333333333333333,24
105,20,1100,24.669540405273438,-17.82393455505371,2.05997101465861,2.8026345570882163,0.5833333333333334,0.75,24
106,20,7302,24.4947566986084,-24.421342849731445,8.89022954305013,9.907786051432291,1.0,1.0,24
107,20,4288,24.266939163208008,24.172290802001953,2.0506792068481445,1.0435003439585369,0.5416666666666666,0.25,24
108,20,7531,23.98807716369629,0.8338041305541992,3.189272880554199,3.154531160990397,0.7083333333333334,0.7083333333333334,24
109,20,16160,23.880046844482422,23.880046844482422,2.1267639795939126,1.1317620277404785,0.5833333333333334,0.3333333333333333,24
110,20,434,23.79165267944336,18.392757415771484,4.578860282897949,3.812495231628418,0.75,0.5833333333333334,24
111,20,11992,23.785686492919922,-14.773274421691895,0.5652916431427002,1.1808447043100994,0.16666666666666666,0.375,24
112,20,473,23.774612426757812,23.774612426757812,2.498053709665934,1.5074448585510254,0.4583333333333333,0.3333333333333333,24
113,20,7295,23.722686767578125,23.102581024169922,1.7486732800801594,0.7860658168792725,0.5,0.25,24
114,20,12854,23.627286911010742,23.627286911010742,1.6169339815775554,0.6324636141459147,0.375,0.16666666666666666,24
115,20,14587,23.546361923217773,-15.879167556762695,1.6541941960652669,2.315826098124186,0.3333333333333333,0.375,24
116,20,12656,23.461044311523438,23.0819091796875,3.171778678894043,2.210032304128011,0.75,0.625,24
117,20,11999,23.369544982910156,-21.882789611816406,1.2026817003885906,2.114464441935221,0.3333333333333333,0.5,24
118,20,4989,23.368125915527344,-0.5120463371276855,2.664336840311686,2.685672124226888,0.4166666666666667,0.5,24
119,20,983,23.019214630126953,-23.019214630126953,0.8921335538228353,1.8512674967447917,0.2916666666666667,0.5,24
120,20,8754,23.00640869140625,16.120037078857422,3.993371327718099,3.3217029571533203,0.9166666666666666,0.7083333333333334,24
121,20,2752,22.971323013305664,22.971323013305664,1.6975520451863606,0.740413506825765,0.5,0.20833333333333334,24
122,20,3897,22.716089248657227,17.025096893310547,10.512442270914713,9.80306307474772,0.875,0.875,24
123,20,918,22.67749786376953,-15.414958953857422,1.3015204270680745,1.9438104629516602,0.4166666666666667,0.5833333333333334,24
124,20,7293,22.653499603271484,22.653499603271484,1.2214399973551433,0.2775442401568095,0.375,0.08333333333333333,24
125,20,13691,22.610382080078125,-22.610382080078125,0.9437483151753744,1.8858477274576824,0.20833333333333334,0.4583333333333333,24
126,20,5433,22.53801727294922,-10.622282028198242,2.625523567199707,3.0681190490722656,0.7083333333333334,0.6666666666666666,24
127,20,1758,22.50861930847168,21.80280113220215,1.9423332214355469,1.033883015314738,0.625,0.3333333333333333,24
128,20,16177,22.497058868408203,22.17196273803711,2.031090418497721,1.107258637746175,0.5833333333333334,0.2916666666666667,24
129,20,14948,22.403921127319336,-21.416154861450195,1.3357911109924316,2.2281309763590493,0.4166666666666667,0.625,24
130,20,9892,22.251773834228516,-1.343550682067871,3.073221206665039,3.1292025248209634,0.7916666666666666,0.8333333333333334,24
131,20,14569,22.148303985595703,-16.874929428100586,0.22225846846898398,0.92538054784139,0.08333333333333333,0.2916666666666667,24
132,20,8367,21.970478057861328,21.89822006225586,1.8547550837198894,0.9423291683197021,0.5416666666666666,0.2916666666666667,24
133,20,13969,21.53030776977539,-14.8374605178833,0.26110613346099854,0.8793336550394694,0.08333333333333333,0.25,24
134,20,9024,21.49623680114746,-8.550214767456055,0.40236973762512207,0.7586286862691244,0.125,0.25,24
135,20,2305,21.332515716552734,-10.032387733459473,6.394127527872722,6.812143325805664,0.9583333333333334,0.9583333333333334,24
136,20,1134,21.26058578491211,18.980575561523438,3.7810611724853516,2.990203857421875,0.75,0.6666666666666666,24
137,20,5009,21.201862335205078,-21.201862335205078,0.24928593635559082,1.1326967875162761,0.08333333333333333,0.3333333333333333,24
138,20,1915,21.12885856628418,-15.780694961547852,0.25232549508412677,0.9098544915517172,0.08333333333333333,0.20833333333333334,24
139,20,7508,21.087949752807617,-4.832891464233398,24.528600056966145,24.729970296223957,1.0,1.0,24
140,20,15479,20.981002807617188,-18.87944793701172,0.6552580992380778,1.4419018427530925,0.125,0.3333333333333333,24
141,20,5279,20.977893829345703,-4.4956278800964355,4.277756373087565,4.46507453918457,0.9166666666666666,0.875,24
142,20,4374,20.925634384155273,20.925634384155273,1.1287431716918945,0.256841778755188,0.3333333333333333,0.08333333333333333,24
143,20,1596,20.888437271118164,-20.649682998657227,1.3433823585510254,2.2037857373555503,0.375,0.5833333333333334,24
144,20,11619,20.845230102539062,-20.845230102539062,0.0,0.8685512542724609,0.0,0.2916666666666667,24
145,20,114,20.78740692138672,18.269733428955078,3.162938435872396,2.401699701944987,0.8333333333333334,0.625,24
146,20,13882,20.66070556640625,-20.66070556640625,1.3083259264628093,2.169188658396403,0.125,0.20833333333333334,24
147,20,5406,20.612640380859375,13.043558120727539,1.6961034138997395,1.152621905008952,0.5,0.3333333333333333,24
148,20,8759,20.571821212768555,-18.53346824645996,0.7922914028167725,1.5645192464192708,0.25,0.5,24
149,20,975,20.530424118041992,9.018484115600586,0.8258171081542969,0.45004693667093915,0.25,0.125,24
150,20,261,20.458160400390625,15.229377746582031,0.7434903780619303,0.1089329719543457,0.25,0.041666666666666664,24
151,20,16297,20.4056453704834,20.4056453704834,1.1039446194966633,0.253709355990092,0.3333333333333333,0.08333333333333333,24
152,20,14425,20.275981903076172,13.931193351745605,7.326616287231445,6.7461503346761065,0.9166666666666666,0.875,24
153,20,9556,20.232929229736328,20.232929229736328,0.9586834907531738,0.11564488212267558,0.2916666666666667,0.041666666666666664,24
154,20,6921,20.17926788330078,18.168209075927734,1.4745397567749023,0.7175312042236328,0.4583333333333333,0.20833333333333334,24
155,20,12652,20.15122413635254,2.8432209491729736,2.8932619094848633,2.774794578552246,0.7916666666666666,0.6666666666666666,24
156,20,12370,20.097265243530273,3.9669852256774902,1.073537826538086,0.9082466761271158,0.375,0.3333333333333333,24
157,20,15239,20.02001953125,20.02001953125,0.83416748046875,0.0,0.20833333333333334,0.0,24
158,20,16159,19.984386444091797,8.929431915283203,3.5832996368408203,3.2112401326497397,0.875,0.75,24
159,20,9308,19.937332153320312,-18.521299362182617,1.2072359720865886,1.9789568583170574,0.2916666666666667,0.5416666666666666,24
160,20,10914,19.846521377563477,-3.5966014862060547,0.7436817487080892,0.8935401439666748,0.25,0.25,24
161,20,693,19.829038619995117,19.702924728393555,1.3985816637674968,0.5776264667510986,0.375,0.16666666666666666,24
162,20,8518,19.747901916503906,10.722732543945312,2.283294359842936,1.836513837178548,0.6666666666666666,0.5416666666666666,24
163,20,7939,19.724407196044922,8.742606163024902,3.9707164764404297,3.606440862019857,0.9583333333333334,0.8333333333333334,24
164,20,15370,19.668588638305664,19.173526763916016,2.1442092259724936,1.3453121185302734,0.5833333333333334,0.375,24
165,20,12804,19.534103393554688,-19.534103393554688,0.3202567497889201,1.1341777642567952,0.08333333333333333,0.3333333333333333,24
166,20,4445,19.395212173461914,19.395212173461914,1.4238707224527996,0.6157368818918864,0.4583333333333333,0.20833333333333334,24
167,20,1659,19.304828643798828,18.548465728759766,1.2665342489878337,0.49368155002593994,0.375,0.125,24
168,20,7978,19.049575805664062,19.049575805664062,1.0305180549621582,0.23678567012151083,0.2916666666666667,0.08333333333333333,24
169,20,7042,18.910205841064453,-8.431456565856934,2.171610196431478,2.522921085357666,0.5833333333333334,0.6666666666666666,24
170,20,6123,18.880098342895508,0.8209953308105469,1.214319388071696,1.180111249287923,0.375,0.375,24
171,20,3056,18.775115966796875,18.06302261352539,1.5787582397460938,0.8261322180430094,0.4166666666666667,0.20833333333333334,24
172,20,10408,18.711315155029297,11.574896812438965,1.1394525369008381,0.6571651697158813,0.375,0.20833333333333334,24
173,20,7769,18.708553314208984,-8.886354446411133,2.2524693806966147,2.622734228769938,0.5833333333333334,0.625,24
174,20,15258,18.59958267211914,-17.400829315185547,2.1078211466471353,2.8328558603922525,0.5833333333333334,0.7083333333333334,24
175,20,10105,18.56299591064453,-18.56299591064453,0.2840975522994995,1.0575556755065918,0.08333333333333333,0.3333333333333333,24
176,20,13282,18.383596420288086,-12.462043762207031,0.8785139719645182,1.3977657953898113,0.125,0.3333333333333333,24
177,20,7509,18.284387588500977,-11.117561340332031,0.7982688744862875,1.2615006764729817,0.25,0.375,24
178,20,8611,18.13491439819336,11.785667419433594,3.6260201136271157,3.134950637817383,0.625,0.5833333333333334,24
179,20,7097,18.104677200317383,18.104677200317383,1.1329406102498372,0.378579060236613,0.375,0.125,24
180,20,14225,18.077068328857422,18.077068328857422,0.7532111803690592,0.0,0.25,0.0,24
181,20,5011,17.86471176147461,-17.86471176147461,0.13801710804303488,0.8823800881703695,0.041666666666666664,0.25,24
182,20,465,17.85554313659668,17.85554313659668,0.8814575672149658,0.13747663299242655,0.2916666666666667,0.041666666666666664,24
183,20,14503,17.807533264160156,11.164732933044434,1.104433536529541,0.6392363707224528,0.375,0.20833333333333334,24
184,20,7326,17.74479103088379,10.443902969360352,2.3294089635213218,1.8942464192708333,0.625,0.5416666666666666,24
185,20,7327,17.737455368041992,17.455446243286133,1.9642216364542644,1.2369112968444824,0.5416666666666666,0.3333333333333333,24
186,20,173,17.59461784362793,10.909817695617676,7.289312998453776,6.834737141927083,0.9166666666666666,0.875,24
187,20,9510,17.543785095214844,-11.299946784973145,0.31428877512613934,0.7851198514302572,0.08333333333333333,0.20833333333333334,24
188,20,10529,17.302799224853516,16.991968154907227,2.8312899271647134,2.123291492462158,0.6666666666666666,0.5,24
189,20,7801,17.202373504638672,-11.339476585388184,0.9313640594482422,1.403842290242513,0.2916666666666667,0.4166666666666667,24
190,20,8456,17.08254623413086,-4.726922035217285,5.468485514322917,5.6654408772786455,0.875,0.875,24
191,20,9135,17.0612735748291,15.539957046508789,1.6013169288635254,0.9538186391194662,0.4583333333333333,0.25,24
192,20,6032,17.05394172668457,11.573978424072266,1.1059184074401855,0.6236692667007446,0.3333333333333333,0.20833333333333334,24
193,20,14127,16.964374542236328,16.964374542236328,1.0728703339894612,0.36602139472961426,0.3333333333333333,0.125,24
194,20,3470,16.89981460571289,16.89981460571289,1.0435105959574382,0.3393516143163045,0.25,0.08333333333333333,24
195,20,5987,16.573043823242188,-7.188114643096924,4.41706911722819,4.716573715209961,0.8333333333333334,0.875,24
196,20,403,16.552799224853516,6.885403633117676,1.9512990315755208,1.6644069353739421,0.5416666666666666,0.4583333333333333,24
197,20,15832,16.543180465698242,-16.543180465698242,0.31050872802734375,0.9998079140981039,0.08333333333333333,0.25,24
198,20,7500,16.419374465942383,10.001084327697754,1.2996454238891602,0.8829336166381836,0.375,0.25,24
199,20,2520,16.312549591064453,16.312549591064453,2.1220320065816245,1.4423424402872722,0.5,0.375,24
200,20,14695,16.297359466552734,-16.297359466552734,1.0008001327514648,1.679856777191162,0.16666666666666666,0.2916666666666667,24
201,20,2158,16.280826568603516,-16.280826568603516,0.5618149439493815,1.2401827176411946,0.125,0.3333333333333333,24
202,20,8298,16.23517608642578,-4.2013068199157715,3.037180264790853,3.2122348149617515,0.7916666666666666,0.7916666666666666,24
203,20,13269,16.1400089263916,-15.113725662231445,0.5957607428232828,1.2254993915557861,0.16666666666666666,0.375,24
204,20,4123,16.138790130615234,-12.675946235656738,3.3816989262898765,3.9098634719848633,0.7916666666666666,0.8333333333333334,24
205,20,13180,16.013080596923828,16.013080596923828,0.8044664065043131,0.13725475470225015,0.25,0.041666666666666664,24
206,20,2900,16.005939483642578,-3.224825859069824,0.26627318064371747,0.40064092477162677,0.08333333333333333,0.125,24
207,20,1338,15.964742660522461,6.056532859802246,3.197669347127279,2.9453137715657554,0.875,0.7916666666666666,24
208,20,6341,15.950065612792969,9.350847244262695,1.5741777420043945,1.1845590273539226,0.5,0.375,24
209,20,5081,15.81689167022705,-10.424675941467285,0.3735453685124715,0.8079068660736084,0.125,0.25,24
210,20,169,15.766487121582031,15.766487121582031,5.272037506103516,4.615101178487142,0.8333333333333334,0.7916666666666666,24
211,20,3070,15.706308364868164,-8.00802230834961,2.7522252400716147,3.08589235941569,0.75,0.7916666666666666,24
212,20,3593,15.680359840393066,-3.904726982116699,2.9320850372314453,3.0947818756103516,0.7916666666666666,0.75,24
213,20,8243,15.624804496765137,-14.741734504699707,0.7408917744954427,1.3551308314005535,0.125,0.25,24
214,20,4539,15.620494842529297,-8.723580360412598,0.54534379641215,0.9088263511657715,0.16666666666666666,0.2916666666666667,24
215,20,12049,15.467202186584473,15.467202186584473,0.9474409421284994,0.30297422409057617,0.2916666666666667,0.08333333333333333,24
216,20,2843,15.360289573669434,15.360289573669434,0.9859785238901774,0.3459664583206177,0.25,0.08333333333333333,24
217,20,13301,15.340879440307617,15.340879440307617,0.7570385138193766,0.11783518393834432,0.25,0.041666666666666664,24
218,20,2908,15.32888412475586,-15.32888412475586,0.3834240833918254,1.022127628326416,0.08333333333333333,0.20833333333333334,24
219,20,13034,15.255474090576172,15.255474090576172,1.2748186588287354,0.6391739845275879,0.4166666666666667,0.20833333333333334,24
220,20,4897,15.23063850402832,-3.2258028984069824,0.3757958809534709,0.5102043151855469,0.125,0.16666666666666666,24
221,20,8569,15.205039024353027,-2.0230398178100586,0.3878716230392456,0.47216494878133136,0.125,0.16666666666666666,24
222,20,15828,15.188399314880371,7.589353084564209,0.9152212937672933,0.598998228708903,0.2916666666666667,0.16666666666666666,24
223,20,2462,15.18429183959961,-15.18429183959961,0.4102415243784587,1.0429203510284424,0.125,0.25,24
224,20,13623,15.177906036376953,8.010791778564453,3.4129536946614585,3.07917054494222,0.8333333333333334,0.75,24
225,20,12888,15.08816146850586,-14.445086479187012,0.6927417119344076,1.2946203549702961,0.20833333333333334,0.375,24
226,20,7667,14.982170104980469,-14.982170104980469,0.0,0.6242570877075195,0.0,0.16666666666666666,24
227,20,30,14.958683013916016,13.174274444580078,2.9285704294840493,2.3796424865722656,0.6666666666666666,0.5833333333333334,24
228,20,8640,14.912139892578125,1.9099726676940918,0.6407179037729899,0.5611356894175211,0.20833333333333334,0.16666666666666666,24
229,20,9843,14.90161418914795,14.90161418914795,0.6209005912144979,0.0,0.20833333333333334,0.0,24
230,20,2164,14.90127944946289,12.833723068237305,1.8511006037394206,1.3163623809814453,0.5416666666666666,0.375,24
231,20,2955,14.74952220916748,-4.3263959884643555,1.951511065165202,2.1317774454752603,0.5,0.5416666666666666,24
232,20,13217,14.745372772216797,6.82259464263916,1.1966290473937988,0.9123542308807373,0.3333333333333333,0.25,24
233,20,13881,14.706376075744629,-9.048811912536621,2.252115249633789,2.6291489601135254,0.6666666666666666,0.7083333333333334,24
234,20,6715,14.705757141113281,-8.378471374511719,0.2564158042271932,0.6055187781651815,0.08333333333333333,0.16666666666666666,24
235,20,12919,14.672403335571289,-14.404586791992188,0.8411243756612142,1.441315491994222,0.25,0.4166666666666667,24
236,20,12022,14.658808708190918,8.6635103225708,5.801666895548503,5.44068717956543,0.8333333333333334,0.8333333333333334,24
237,20,1462,14.645393371582031,-5.470251560211182,2.0459885597229004,2.2739157676696777,0.5416666666666666,0.5833333333333334,24
238,20,7314,14.639259338378906,14.639259338378906,1.3543216387430828,0.7443524996439616,0.3333333333333333,0.20833333333333334,24
239,20,12692,14.498887062072754,-14.498887062072754,0.3275028069814046,0.9316230614980062,0.041666666666666664,0.16666666666666666,24
240,20,4439,14.47386646270752,-14.47386646270752,0.0,0.60307776927948,0.0,0.20833333333333334,24
241,20,4595,14.410565376281738,0.8415379524230957,2.178694407145182,2.1436301867167153,0.6666666666666666,0.625,24
242,20,3755,14.40913200378418,-14.400739669799805,0.20412524541219076,0.8041560649871826,0.041666666666666664,0.20833333333333334,24
243,20,1878,14.407173156738281,-9.785224914550781,1.1815886497497559,1.589306354522705,0.3333333333333333,0.4583333333333333,24
