benign_delta,benign_mean_high,benign_mean_low,feature_id,global_specificity_rank,harm_delta,harm_mean_high,harm_mean_low,harm_nonzero_high,harm_nonzero_low,high_alpha,layer,low_alpha,rank,rank_type,specificity
0.0497434139251709,2.5182487964630127,2.468505382537842,506,30,0.6856365203857422,3.0523605346679688,2.3667240142822266,0.541015625,0.47265625,0.75,12,0.25,1,harm_delta,0.6358931064605713
0.05336502939462662,0.07479971647262573,0.021434687077999115,7996,32,0.6538772583007812,1.2277450561523438,0.5738677978515625,0.26953125,0.173828125,0.75,12,0.25,2,harm_delta,0.6005122065544128
0.03650738298892975,0.10902144759893417,0.07251406461000443,12370,79,0.44177818298339844,1.198904037475586,0.7571258544921875,0.251953125,0.205078125,0.75,12,0.25,3,harm_delta,0.4052708148956299
0.013503704220056534,0.0694066509604454,0.05590294674038887,11815,92,0.37329864501953125,0.9349098205566406,0.5616111755371094,0.306640625,0.205078125,0.75,12,0.25,4,harm_delta,0.359794944524765
0.011286843568086624,0.0651334673166275,0.05384662374854088,5722,91,0.3727264404296875,0.9494132995605469,0.5766868591308594,0.16015625,0.11328125,0.75,12,0.25,5,harm_delta,0.36143958568573
0.049626946449279785,0.5348256230354309,0.4851986765861511,4581,200,0.27916526794433594,0.7781028747558594,0.49893760681152344,0.26171875,0.1796875,0.75,12,0.25,6,harm_delta,0.22953832149505615
0.07916080951690674,0.5061020851135254,0.42694127559661865,6194,,0.26747703552246094,0.7788791656494141,0.5114021301269531,0.240234375,0.1640625,0.75,12,0.25,7,harm_delta,0.1883162260055542
-0.005366325378417969,0.45361804962158203,0.458984375,13060,162,0.25940704345703125,0.9177684783935547,0.6583614349365234,0.318359375,0.2421875,0.75,12,0.25,8,harm_delta,0.2540407180786133
0.0036386987194418907,0.01458919420838356,0.01095049548894167,13842,159,0.2584037780761719,0.750946044921875,0.4925422668457031,0.193359375,0.115234375,0.75,12,0.25,9,harm_delta,0.2547650933265686
0.011913681402802467,0.032916463911533356,0.02100278250873089,2539,188,0.24486160278320312,0.5920143127441406,0.3471527099609375,0.1484375,0.091796875,0.75,12,0.25,10,harm_delta,0.2329479157924652
-0.011938512325286865,0.7694873213768005,0.7814258337020874,3849,199,0.241485595703125,1.3511371612548828,1.1096515655517578,0.427734375,0.359375,0.75,12,0.25,11,harm_delta,0.22954708337783813
0.03687053918838501,0.5657813549041748,0.5289108157157898,5484,,0.23723983764648438,1.1830062866210938,0.9457664489746094,0.37109375,0.31640625,0.75,12,0.25,12,harm_delta,0.20036929845809937
0.012981951236724854,0.6463735103607178,0.6333915591239929,11191,,0.22616958618164062,1.6749420166015625,1.4487724304199219,0.4296875,0.373046875,0.75,12,0.25,13,harm_delta,0.21318763494491577
0.02987019717693329,0.1362486183643341,0.10637842118740082,13094,,0.2138671875,0.5680427551269531,0.3541755676269531,0.21484375,0.134765625,0.75,12,0.25,14,harm_delta,0.1839969903230667
0.002633471041917801,0.0330636166036129,0.0304301455616951,4843,,0.19684219360351562,0.47930908203125,0.2824668884277344,0.150390625,0.099609375,0.75,12,0.25,15,harm_delta,0.19420872628688812
0.028335601091384888,0.4646201431751251,0.43628454208374023,5059,,0.1939220428466797,0.5057849884033203,0.3118629455566406,0.177734375,0.111328125,0.75,12,0.25,16,harm_delta,0.1655864417552948
0.14233732223510742,2.786646842956543,2.6443095207214355,8551,,0.1933441162109375,4.2774200439453125,4.084075927734375,0.412109375,0.390625,0.75,12,0.25,17,harm_delta,0.05100679397583008
-0.01208186149597168,0.5528261065483093,0.564907968044281,10397,,0.19109344482421875,1.1625556945800781,0.9714622497558594,0.349609375,0.2890625,0.75,12,0.25,18,harm_delta,0.17901158332824707
-0.01102311909198761,0.233713760972023,0.24473688006401062,11710,,0.19098663330078125,0.7399406433105469,0.5489540100097656,0.26171875,0.193359375,0.75,12,0.25,19,harm_delta,0.17996351420879364
-0.00312650203704834,0.745998203754425,0.7491247057914734,4420,,0.18911361694335938,1.0075416564941406,0.8184280395507812,0.328125,0.259765625,0.75,12,0.25,20,harm_delta,0.18598711490631104
0.012005418539047241,0.0910477340221405,0.07904231548309326,7164,,0.18520355224609375,0.4535255432128906,0.2683219909667969,0.185546875,0.115234375,0.75,12,0.25,21,harm_delta,0.1731981337070465
0.07525074481964111,0.6557263731956482,0.5804756283760071,167,,0.18061447143554688,0.4819965362548828,0.30138206481933594,0.18359375,0.125,0.75,12,0.25,22,harm_delta,0.10536372661590576
0.018982768058776855,0.7724876999855042,0.7535049319267273,2910,,0.17253684997558594,0.8466854095458984,0.6741485595703125,0.279296875,0.234375,0.75,12,0.25,23,harm_delta,0.15355408191680908
-0.0030806511640548706,0.1426813304424286,0.14576198160648346,6358,,0.16902923583984375,0.384613037109375,0.21558380126953125,0.158203125,0.09765625,0.75,12,0.25,24,harm_delta,0.16594858467578888
