condition,max_i_minus_it,mean_i_minus_it,min_i_minus_it,n,split,top_i_rate,top_it_rate
bundle_patch_random_seed240524_top33_k14_128,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_129,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_129,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_130,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_130,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_131,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_131,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_132,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_132,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_133,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_133,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_134,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_134,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_135,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_135,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_136,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_136,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_137,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_137,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_138,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_138,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_139,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_139,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_140,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_140,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_141,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_141,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_142,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_142,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_143,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_143,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_144,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_144,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_145,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_145,-0.453125,-0.453125,-0.453125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_146,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_146,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_147,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_147,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_148,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_148,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_149,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_149,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_150,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_150,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_151,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_151,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_152,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_152,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_153,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_153,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_154,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_154,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_155,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_155,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_156,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_156,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_157,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_157,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_158,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_158,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_159,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_159,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_160,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_160,-0.453125,-0.453125,-0.453125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_161,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_161,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_162,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_162,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_163,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_163,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_164,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_164,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_165,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_165,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_166,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_166,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_167,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_167,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_168,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_168,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_169,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_169,-0.453125,-0.453125,-0.453125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_170,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_170,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_171,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_171,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_172,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_172,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_173,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_173,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_174,-3.984375,-3.984375,-3.984375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_174,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_175,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_175,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_176,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_176,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_177,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_177,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_178,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_178,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_179,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_179,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_180,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_180,-0.421875,-0.421875,-0.421875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_181,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_181,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_182,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_182,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_183,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_183,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_184,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_184,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_185,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_185,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_186,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_186,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_187,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_187,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_188,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_188,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_189,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_189,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_190,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_190,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_191,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_191,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_192,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_192,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_193,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_193,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_194,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_194,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_195,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_195,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_196,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_196,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_197,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_197,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_198,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_198,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_199,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_199,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_seed240524_top33_k14_200,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_seed240524_top33_k14_200,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
