rank,layer,feature_id,positive_alignment,signed_alignment,contribution_norm,feature_delta_abs,donor_mean,recipient_mean,active_fraction,token_count
238,20,12316,31.639019012451172,31.639019012451172,66.39814758300781,2.15625,0.414990234375,0.413623046875,0.04375,160
239,20,13337,31.56631851196289,31.56631851196289,99.06379699707031,2.19921875,0.619140625,0.6251708984375,0.075,160
240,20,8356,31.54313850402832,31.54313850402832,28.043031692504883,3.0859375,0.1752685546875,0.1559814453125,0.025,160
241,20,3699,31.397655487060547,31.397655487060547,26.11729621887207,0.46875,0.163232421875,0.161474609375,0.025,160
242,20,936,31.35706329345703,31.35706329345703,12.953194618225098,1.109375,0.08095703125,0.0740234375,0.00625,160
243,20,4979,31.329914093017578,31.329914093017578,18.773414611816406,0.5234375,0.117333984375,0.11455078125,0.0125,160
244,20,9498,31.257667541503906,31.257667541503906,15.742182731628418,0.5859375,0.098388671875,0.0947265625,0.025,160
245,20,15575,31.204208374023438,31.204208374023438,26.91819953918457,0.46484375,0.1682373046875,0.1681640625,0.04375,160
246,20,11073,31.19094467163086,31.19094467163086,21.562435150146484,0.0859375,0.134765625,0.134326171875,0.03125,160
247,20,12210,31.156789779663086,31.156789779663086,81.50785064697266,4.640625,0.509423828125,0.483837890625,0.08125,160
248,20,3289,31.153453826904297,31.153453826904297,5.851586818695068,0.0,0.036572265625,0.036572265625,0.00625,160
249,20,7629,31.13070297241211,31.13070297241211,74.17172241210938,1.953125,0.46357421875,0.4658203125,0.09375,160
250,20,11996,31.071008682250977,31.071008682250977,20.179567337036133,3.94140625,0.126123046875,0.1382568359375,0.01875,160
251,20,6153,30.913223266601562,30.913223266601562,18.038963317871094,1.0,0.112744140625,0.115478515625,0.03125,160
252,20,12280,30.897598266601562,30.897598266601562,52.41730499267578,8.20703125,0.3276123046875,0.3185546875,0.0875,160
253,20,3698,30.71371078491211,30.71371078491211,64.30054473876953,0.9609375,0.4018798828125,0.4030517578125,0.09375,160
254,20,15538,30.688068389892578,30.688068389892578,16.142383575439453,0.40234375,0.10089111328125,0.10013427734375,0.025,160
255,20,14549,30.66545867919922,30.66545867919922,29.491973876953125,1.328125,0.184326171875,0.177490234375,0.0375,160
256,20,6032,30.547861099243164,30.547861099243164,22.847686767578125,0.81640625,0.1427978515625,0.13857421875,0.0375,160
257,20,13380,30.495126724243164,30.495126724243164,18.22654151916504,1.09375,0.113916015625,0.107080078125,0.01875,160
258,20,3711,30.373882293701172,30.373882293701172,37.59566879272461,0.48046875,0.23497314453125,0.23558349609375,0.0625,160
259,20,13249,30.34499740600586,30.34499740600586,18.85173988342285,0.59375,0.117822265625,0.114111328125,0.03125,160
260,20,3444,30.3380069732666,30.3380069732666,36.72260665893555,1.1640625,0.2295166015625,0.2224365234375,0.025,160
261,20,14995,30.30901336669922,30.30901336669922,43.0352897644043,3.5625,0.2689697265625,0.2532470703125,0.06875,160
262,20,5597,30.14643096923828,30.14643096923828,10.636764526367188,0.109375,0.0664794921875,0.0668212890625,0.01875,160
263,20,15001,29.822721481323242,29.822721481323242,22.082260131835938,0.42578125,0.1380126953125,0.1400390625,0.03125,160
264,20,13621,29.5390625,29.5390625,31.66840362548828,7.359375,0.1979248046875,0.1519287109375,0.04375,160
265,20,8152,29.429702758789062,29.429702758789062,232.922119140625,14.546875,1.45576171875,1.49951171875,0.25,160
266,20,12447,29.09783172607422,29.09783172607422,17.797021865844727,0.65625,0.11123046875,0.10712890625,0.025,160
267,20,5925,29.052927017211914,29.052927017211914,122.73023986816406,13.63671875,0.7670654296875,0.744384765625,0.175,160
268,20,13903,29.028900146484375,29.028900146484375,18.476606369018555,3.0703125,0.115478515625,0.09697265625,0.03125,160
269,20,8394,28.99108123779297,28.99108123779297,38.527408599853516,2.015625,0.2407958984375,0.2312255859375,0.04375,160
270,20,6574,28.8663330078125,28.8663330078125,55.92677307128906,1.42578125,0.3495361328125,0.34306640625,0.0875,160
271,20,6795,28.859909057617188,28.859909057617188,50.0553092956543,7.17578125,0.312841796875,0.3349365234375,0.075,160
272,20,11987,28.81241226196289,28.81241226196289,17.453081130981445,0.03125,0.10908203125,0.10927734375,0.00625,160
273,20,1197,28.631114959716797,28.631114959716797,17.351503372192383,0.3203125,0.108447265625,0.10771484375,0.025,160
274,20,12181,28.630739212036133,28.630739212036133,18.867048263549805,0.7890625,0.117919921875,0.1228515625,0.01875,160
275,20,13180,28.408634185791016,28.408634185791016,23.56627082824707,1.11328125,0.1472900390625,0.145458984375,0.0375,160
276,20,4021,28.370014190673828,28.370014190673828,32.61308288574219,3.36328125,0.2038330078125,0.190625,0.01875,160
277,20,16286,28.307308197021484,28.307308197021484,10.226390838623047,0.09375,0.063916015625,0.063330078125,0.00625,160
278,20,14632,28.178192138671875,28.178192138671875,8.062521934509277,0.0625,0.050390625,0.05,0.00625,160
279,20,2696,28.108539581298828,28.108539581298828,17.671964645385742,0.390625,0.11044921875,0.1083984375,0.03125,160
280,20,6310,27.987648010253906,27.987648010253906,37.57418441772461,1.4765625,0.2348388671875,0.2302978515625,0.06875,160
281,20,15860,27.94439125061035,27.94439125061035,47.05516815185547,2.1484375,0.294091796875,0.28193359375,0.06875,160
282,20,8235,27.865570068359375,27.865570068359375,11.367022514343262,0.0390625,0.071044921875,0.07080078125,0.0125,160
283,20,2368,27.78998565673828,27.78998565673828,34.679378509521484,1.40625,0.216748046875,0.207958984375,0.03125,160
284,20,6260,27.65613555908203,27.65613555908203,27.378854751586914,0.5,0.1711181640625,0.1679931640625,0.01875,160
285,20,15422,27.633380889892578,27.633380889892578,26.099761962890625,0.58203125,0.16312255859375,0.16612548828125,0.04375,160
286,20,8085,27.607223510742188,27.607223510742188,36.9487419128418,0.859375,0.2309326171875,0.2314208984375,0.04375,160
287,20,6882,27.588424682617188,27.588424682617188,32.126792907714844,0.86328125,0.20079345703125,0.19930419921875,0.05625,160
288,20,7299,27.580955505371094,27.580955505371094,15.60944938659668,0.03125,0.09755859375,0.09736328125,0.00625,160
289,20,14282,27.209136962890625,27.209136962890625,58.437400817871094,1.1328125,0.365234375,0.359619140625,0.03125,160
290,20,14577,27.08121681213379,27.08121681213379,19.808448791503906,0.3359375,0.1238037109375,0.1228271484375,0.03125,160
291,20,177,26.766887664794922,26.766887664794922,30.89055061340332,3.328125,0.19306640625,0.17314453125,0.03125,160
292,20,2381,26.764911651611328,26.764911651611328,17.265823364257812,0.328125,0.10791015625,0.1099609375,0.01875,160
293,20,7139,26.63542938232422,26.63542938232422,79.16424560546875,13.71484375,0.494775390625,0.5358154296875,0.1125,160
294,20,649,26.507427215576172,26.507427215576172,12.663930892944336,2.7578125,0.079150390625,0.0619140625,0.0125,160
295,20,13130,26.34214973449707,26.34214973449707,33.07783889770508,3.5625,0.20673828125,0.22861328125,0.05,160
296,20,2750,26.306034088134766,26.306034088134766,13.515612602233887,0.2734375,0.08447265625,0.085986328125,0.01875,160
297,20,2976,26.230905532836914,26.230905532836914,25.304611206054688,0.1796875,0.158154296875,0.15859375,0.0375,160
298,20,4695,26.12009048461914,26.12009048461914,7.406184196472168,0.25,0.0462890625,0.0447265625,0.00625,160
299,20,60,26.11758041381836,26.11758041381836,12.257636070251465,3.203125,0.076611328125,0.057275390625,0.01875,160
300,20,812,26.073474884033203,26.073474884033203,10.289106369018555,0.125,0.064306640625,0.065087890625,0.0125,160
301,20,5952,26.061038970947266,26.061038970947266,6.542953014373779,0.23828125,0.0408935546875,0.0423828125,0.0125,160
302,20,3405,25.98501205444336,25.98501205444336,21.429903030395508,4.1875,0.133935546875,0.159716796875,0.03125,160
303,20,6548,25.874698638916016,25.874698638916016,48.687435150146484,0.0,0.304296875,0.304296875,0.00625,160
304,20,11667,25.852399826049805,25.852399826049805,15.863238334655762,0.7578125,0.0991455078125,0.1038818359375,0.0125,160
305,20,11100,25.80617332458496,25.80617332458496,7.82420539855957,0.17578125,0.0489013671875,0.049609375,0.0125,160
306,20,3984,25.789928436279297,25.789928436279297,15.517459869384766,0.1875,0.09698486328125,0.09718017578125,0.025,160
307,20,3267,25.761552810668945,25.761552810668945,7.5820512771606445,0.09375,0.0473876953125,0.0479736328125,0.0125,160
308,20,5043,25.56603240966797,25.56603240966797,33.6793098449707,3.7578125,0.210498046875,0.2314453125,0.0375,160
309,20,492,25.55508041381836,25.55508041381836,11.871134757995605,0.390625,0.0741943359375,0.0730224609375,0.01875,160
310,20,2406,25.544918060302734,25.544918060302734,50.25062942504883,1.265625,0.3140625,0.31884765625,0.0625,160
311,20,3531,25.492332458496094,25.492332458496094,51.1214599609375,2.5625,0.3195068359375,0.3044677734375,0.05,160
312,20,11259,25.44856834411621,25.44856834411621,17.30481719970703,1.1640625,0.108154296875,0.10087890625,0.01875,160
313,20,11855,25.415966033935547,25.415966033935547,38.101593017578125,3.697265625,0.238134765625,0.21619873046875,0.05,160
314,20,1849,25.271591186523438,25.271591186523438,13.515521049499512,0.3828125,0.08447265625,0.086865234375,0.01875,160
315,20,9168,25.268390655517578,25.268390655517578,15.328110694885254,0.390625,0.09580078125,0.09599609375,0.025,160
316,20,10609,25.265817642211914,25.265817642211914,12.734500885009766,0.578125,0.07958984375,0.0759765625,0.0125,160
317,20,6472,25.2548828125,25.2548828125,64.00032806396484,0.8984375,0.4,0.404052734375,0.0625,160
318,20,4751,25.175071716308594,25.175071716308594,46.3514518737793,0.7265625,0.289697265625,0.28798828125,0.03125,160
319,20,802,25.068496704101562,25.068496704101562,11.007645606994629,0.1015625,0.068798828125,0.0681640625,0.01875,160
320,20,11068,24.87488555908203,24.87488555908203,27.144433975219727,3.3046875,0.1696533203125,0.1523681640625,0.05,160
321,20,6185,24.870084762573242,24.870084762573242,48.66778564453125,1.5078125,0.3041748046875,0.3010986328125,0.0375,160
322,20,11163,24.822168350219727,24.822168350219727,18.687576293945312,3.21875,0.116796875,0.13203125,0.03125,160
323,20,7538,24.62020492553711,24.62020492553711,15.535087585449219,2.88671875,0.0970947265625,0.11513671875,0.0125,160
324,20,3200,24.59632682800293,24.59632682800293,39.519649505615234,3.515625,0.2469970703125,0.2281494140625,0.06875,160
325,20,13341,24.457447052001953,24.457447052001953,11.703225135803223,0.375,0.07314453125,0.07548828125,0.00625,160
326,20,4992,24.399667739868164,24.399667739868164,36.578468322753906,4.375,0.22861328125,0.23828125,0.05,160
327,20,3347,24.300495147705078,24.300495147705078,29.585872650146484,0.3671875,0.184912109375,0.18544921875,0.03125,160
328,20,4880,24.24201202392578,24.24201202392578,10.687504768371582,0.203125,0.066796875,0.06689453125,0.0125,160
329,20,3913,24.23534393310547,24.23534393310547,11.324226379394531,1.1171875,0.0707763671875,0.0699462890625,0.01875,160
330,20,6862,24.12781524658203,24.12781524658203,31.984527587890625,1.1796875,0.19990234375,0.207275390625,0.025,160
331,20,1406,24.05866241455078,24.05866241455078,95.46757507324219,1.7109375,0.5966796875,0.596435546875,0.05625,160
332,20,12874,24.036527633666992,24.036527633666992,23.339862823486328,3.28515625,0.1458740234375,0.16640625,0.03125,160
333,20,1764,24.007793426513672,24.007793426513672,149.0419464111328,6.48828125,0.9315185546875,0.9021484375,0.1625,160
334,20,3036,23.899595260620117,23.899595260620117,17.49955940246582,0.03125,0.109375,0.1091796875,0.00625,160
335,20,13487,23.87176513671875,23.87176513671875,53.32864761352539,2.234375,0.33330078125,0.322314453125,0.0625,160
336,20,10538,23.852230072021484,23.852230072021484,21.18935775756836,6.482421875,0.13243408203125,0.1297607421875,0.0375,160
337,20,7564,23.764419555664062,23.764419555664062,68.51983642578125,4.62890625,0.4282470703125,0.41015625,0.1,160
338,20,10831,23.750951766967773,23.750951766967773,14.97274398803711,3.04296875,0.0935791015625,0.11181640625,0.025,160
339,20,11783,23.685462951660156,23.685462951660156,13.246095657348633,0.203125,0.0827880859375,0.0816162109375,0.01875,160
340,20,4157,23.612178802490234,23.612178802490234,9.054720878601074,0.1875,0.056591796875,0.057763671875,0.0125,160
341,20,10466,23.550138473510742,23.550138473510742,36.89834213256836,4.2734375,0.230615234375,0.2380859375,0.05625,160
342,20,6037,23.548799514770508,23.548799514770508,27.81295394897461,0.078125,0.173828125,0.17392578125,0.0125,160
343,20,14440,23.531476974487305,23.531476974487305,11.71088981628418,0.09375,0.073193359375,0.073779296875,0.00625,160
344,20,3570,23.37171173095703,23.37171173095703,129.055419921875,4.01171875,0.806591796875,0.8040771484375,0.1875,160
345,20,9974,23.295753479003906,23.295753479003906,19.94521141052246,0.453125,0.124658203125,0.124560546875,0.025,160
346,20,6625,23.268268585205078,23.268268585205078,15.39077377319336,2.96875,0.09619140625,0.112548828125,0.025,160
347,20,12949,23.050199508666992,23.050199508666992,22.839401245117188,0.40625,0.1427490234375,0.1403076171875,0.0375,160
348,20,2068,23.014495849609375,23.014495849609375,20.703174591064453,0.3203125,0.12939453125,0.129736328125,0.03125,160
349,20,15169,22.99875831604004,22.99875831604004,13.13686752319336,1.49609375,0.0821044921875,0.075048828125,0.01875,160
350,20,3460,22.982982635498047,22.982982635498047,57.23003387451172,0.73046875,0.3576904296875,0.35732421875,0.0375,160
351,20,6233,22.971710205078125,22.971710205078125,23.290916442871094,0.765625,0.14556884765625,0.14210205078125,0.0375,160
352,20,7447,22.936006546020508,22.936006546020508,37.1988410949707,1.23828125,0.2324951171875,0.226123046875,0.05,160
353,20,14801,22.73750877380371,22.73750877380371,14.593847274780273,0.14453125,0.0912109375,0.0912353515625,0.01875,160
354,20,3618,22.710662841796875,22.710662841796875,43.17999267578125,1.578125,0.269873046875,0.274658203125,0.0375,160
355,20,11607,22.540700912475586,22.540700912475586,14.183598518371582,0.3515625,0.0886474609375,0.0885009765625,0.01875,160
356,20,15123,22.392112731933594,22.392112731933594,12.91214656829834,0.9921875,0.08070068359375,0.07449951171875,0.01875,160
357,20,10180,22.369571685791016,22.369571685791016,8.638630867004395,0.4375,0.05399169921875,0.05125732421875,0.0125,160
358,20,8986,22.35340118408203,22.35340118408203,24.370941162109375,3.484375,0.1523193359375,0.1316162109375,0.04375,160
359,20,4477,22.245176315307617,22.245176315307617,31.484283447265625,0.9921875,0.19677734375,0.198291015625,0.03125,160
360,20,7548,22.224960327148438,22.224960327148438,22.523141860961914,0.6328125,0.140771484375,0.13681640625,0.0125,160
361,20,15201,22.177906036376953,22.177906036376953,17.332353591918945,5.78125,0.1083251953125,0.1076904296875,0.03125,160
362,20,7240,22.139863967895508,22.139863967895508,30.843671798706055,3.3984375,0.1927734375,0.172021484375,0.05625,160
363,20,3651,22.119731903076172,22.119731903076172,11.949366569519043,2.95703125,0.0746826171875,0.0923828125,0.01875,160
364,20,2024,22.06727409362793,22.06727409362793,24.452852249145508,0.84375,0.15283203125,0.15576171875,0.04375,160
365,20,624,22.03741455078125,22.03741455078125,9.94929027557373,2.85546875,0.0621826171875,0.079638671875,0.01875,160
366,20,10214,22.03281021118164,22.03281021118164,30.96073341369629,3.42578125,0.193505859375,0.2078369140625,0.05625,160
367,20,13707,21.921079635620117,21.921079635620117,5.937470436096191,0.03125,0.037109375,0.0373046875,0.00625,160
368,20,7623,21.873126983642578,21.873126983642578,32.78150177001953,1.234375,0.2048828125,0.21103515625,0.01875,160
369,20,15809,21.819351196289062,21.819351196289062,20.18361473083496,1.03125,0.1261474609375,0.1202880859375,0.03125,160
370,20,11837,21.804319381713867,21.804319381713867,16.281293869018555,0.515625,0.1017578125,0.09853515625,0.025,160
371,20,12113,21.79250144958496,21.79250144958496,37.16400146484375,9.09375,0.232275390625,0.248583984375,0.05625,160
372,20,2650,21.786596298217773,21.786596298217773,8.19526481628418,0.25,0.051220703125,0.049658203125,0.0125,160
373,20,8818,21.67958641052246,21.67958641052246,10.839960098266602,3.23046875,0.0677490234375,0.05068359375,0.01875,160
374,20,8424,21.671199798583984,21.671199798583984,39.417293548583984,3.5234375,0.2463623046875,0.2290771484375,0.03125,160
375,20,2949,21.624238967895508,21.624238967895508,13.023323059082031,3.81640625,0.081396484375,0.0575439453125,0.01875,160
376,20,11742,21.618255615234375,21.618255615234375,7.046883583068848,0.796875,0.04404296875,0.0390625,0.00625,160
377,20,14669,21.603748321533203,21.603748321533203,9.554689407348633,2.88671875,0.059716796875,0.0763916015625,0.0125,160
378,20,6124,21.492647171020508,21.492647171020508,18.41018295288086,3.62890625,0.1150634765625,0.10244140625,0.03125,160
379,20,267,21.37642478942871,21.37642478942871,8.271377563476562,0.6484375,0.05169677734375,0.04764404296875,0.0125,160
380,20,15218,21.312179565429688,21.312179565429688,37.773193359375,0.95703125,0.236083984375,0.2317626953125,0.05625,160
381,20,11018,21.276626586914062,21.276626586914062,34.87532424926758,0.1796875,0.21796875,0.217236328125,0.01875,160
382,20,7151,21.1745662689209,21.1745662689209,24.488523483276367,0.37890625,0.1530517578125,0.152294921875,0.03125,160
383,20,13804,21.083824157714844,21.083824157714844,15.63272762298584,0.46484375,0.097705078125,0.0991943359375,0.025,160
384,20,7958,21.07602882385254,21.07602882385254,24.536863327026367,6.326171875,0.15335693359375,0.1928955078125,0.0375,160
385,20,11741,20.978609085083008,20.978609085083008,17.417739868164062,1.4375,0.1088623046875,0.1020263671875,0.03125,160
386,20,2251,20.772415161132812,20.772415161132812,15.33590030670166,0.1484375,0.095849609375,0.0951171875,0.03125,160
387,20,15878,20.679126739501953,20.679126739501953,31.601577758789062,1.0546875,0.197509765625,0.19931640625,0.0375,160
388,20,3117,20.660259246826172,20.660259246826172,15.523608207702637,1.68359375,0.097021484375,0.0864990234375,0.01875,160
389,20,13875,20.65738296508789,20.65738296508789,14.585982322692871,0.3515625,0.091162109375,0.08896484375,0.01875,160
390,20,14892,20.616050720214844,20.616050720214844,16.171831130981445,3.37890625,0.10107421875,0.1218017578125,0.025,160
391,20,14293,20.606117248535156,20.606117248535156,8.343803405761719,1.4375,0.0521484375,0.0431640625,0.0125,160
392,20,1107,20.592845916748047,20.592845916748047,7.820254802703857,0.078125,0.048876953125,0.048388671875,0.0125,160
393,20,1560,20.54046630859375,20.54046630859375,4.757856845855713,0.1328125,0.029736328125,0.02890625,0.00625,160
394,20,1138,20.497509002685547,20.497509002685547,35.14088821411133,1.4921875,0.21962890625,0.228955078125,0.01875,160
395,20,4947,20.47610855102539,20.47610855102539,13.86707878112793,0.21484375,0.086669921875,0.0871337890625,0.025,160
396,20,4374,20.40290069580078,20.40290069580078,23.87092399597168,6.29296875,0.1491943359375,0.145556640625,0.0375,160
397,20,7121,20.39572525024414,20.39572525024414,17.00783348083496,0.7890625,0.106298828125,0.1013671875,0.01875,160
398,20,15687,20.344676971435547,20.344676971435547,16.65013313293457,0.24609375,0.10406494140625,0.10286865234375,0.025,160
399,20,8677,20.34463119506836,20.34463119506836,17.63273811340332,3.03125,0.110205078125,0.093310546875,0.03125,160
400,20,10462,20.342105865478516,20.342105865478516,6.617222785949707,0.140625,0.041357421875,0.041455078125,0.0125,160
401,20,826,20.146509170532227,20.146509170532227,6.531219005584717,0.4453125,0.0408203125,0.043603515625,0.0125,160
402,20,4838,20.13374900817871,20.13374900817871,6.906218528747559,0.0234375,0.0431640625,0.043017578125,0.00625,160
403,20,8831,20.12421989440918,20.12421989440918,5.703145503997803,0.0078125,0.03564453125,0.035693359375,0.00625,160
404,20,1151,20.070289611816406,20.070289611816406,25.40618324279785,3.4453125,0.1587890625,0.139794921875,0.05,160
405,20,11139,20.030715942382812,20.030715942382812,8.617093086242676,0.0078125,0.053857421875,0.05390625,0.00625,160
406,20,4288,19.957483291625977,19.957483291625977,15.476358413696289,0.39453125,0.096728515625,0.0991943359375,0.01875,160
407,20,396,19.929153442382812,19.929153442382812,34.890750885009766,5.21484375,0.21806640625,0.1854736328125,0.025,160
408,20,2127,19.882179260253906,19.882179260253906,32.031593322753906,0.78125,0.2001953125,0.19580078125,0.025,160
409,20,5083,19.867507934570312,19.867507934570312,14.484281539916992,3.140625,0.09052734375,0.071630859375,0.025,160
410,20,11665,19.85149383544922,19.85149383544922,32.253807067871094,3.26953125,0.2015869140625,0.217724609375,0.04375,160
411,20,8564,19.846115112304688,19.846115112304688,18.445323944091797,0.453125,0.115283203125,0.113330078125,0.025,160
412,20,10383,19.842880249023438,19.842880249023438,14.99194049835205,0.5078125,0.093701171875,0.09638671875,0.025,160
413,20,5741,19.84278106689453,19.84278106689453,49.94559860229492,0.8125,0.312158203125,0.312158203125,0.05,160
414,20,16333,19.774850845336914,19.774850845336914,6.683537006378174,0.0859375,0.0417724609375,0.0423095703125,0.00625,160
415,20,4397,19.767654418945312,19.767654418945312,12.22675895690918,0.0625,0.076416015625,0.076025390625,0.00625,160
416,20,4791,19.763612747192383,19.763612747192383,31.14856719970703,0.9296875,0.194677734375,0.194921875,0.025,160
417,20,2318,19.738126754760742,19.738126754760742,16.81641960144043,0.59375,0.1051025390625,0.1013916015625,0.025,160
418,20,16331,19.735872268676758,19.735872268676758,10.234265327453613,3.029296875,0.06396484375,0.07928466796875,0.0125,160
419,20,7577,19.732284545898438,19.732284545898438,24.382835388183594,2.9765625,0.152392578125,0.1345703125,0.025,160
420,20,5981,19.72505760192871,19.72505760192871,9.875110626220703,3.5625,0.06171875,0.07548828125,0.0125,160
421,20,1175,19.621036529541016,19.621036529541016,12.339802742004395,0.2265625,0.0771240234375,0.0772705078125,0.01875,160
422,20,13425,19.62085723876953,19.62085723876953,200.1539306640625,15.01171875,1.2509765625,1.1884033203125,0.275,160
423,20,12152,19.577638626098633,19.577638626098633,15.273509979248047,0.2265625,0.095458984375,0.0953125,0.025,160
424,20,13938,19.55702781677246,19.55702781677246,12.523643493652344,0.1171875,0.078271484375,0.0779296875,0.01875,160
425,20,1435,19.533536911010742,19.533536911010742,26.625146865844727,3.6796875,0.16640625,0.148876953125,0.04375,160
426,20,4202,19.464780807495117,19.464780807495117,11.320216178894043,1.8359375,0.070751953125,0.05927734375,0.0125,160
427,20,3577,19.464765548706055,19.464765548706055,25.101625442504883,0.5625,0.156884765625,0.155419921875,0.0375,160
428,20,10032,19.432464599609375,19.432464599609375,5.32810640335083,0.1796875,0.03330078125,0.032177734375,0.00625,160
429,20,11297,19.423765182495117,19.423765182495117,3.3358938694000244,0.015625,0.020849609375,0.020751953125,0.00625,160
430,20,12217,19.382461547851562,19.382461547851562,48.78905487060547,3.8828125,0.304931640625,0.32880859375,0.075,160
431,20,4244,19.38199806213379,19.38199806213379,34.0980339050293,0.2421875,0.2131103515625,0.2117919921875,0.0375,160
432,20,6391,19.30097198486328,19.30097198486328,69.23765563964844,6.80078125,0.4327392578125,0.43310546875,0.075,160
433,20,10419,19.283166885375977,19.283166885375977,11.648421287536621,0.6953125,0.072802734375,0.0771484375,0.00625,160
434,20,4234,19.19270133972168,19.19270133972168,20.961153030395508,0.421875,0.131005859375,0.129638671875,0.025,160
435,20,11312,19.191015243530273,19.191015243530273,49.78157043457031,0.3359375,0.3111328125,0.309716796875,0.03125,160
436,20,16324,19.092744827270508,19.092744827270508,21.06246566772461,0.296875,0.131640625,0.13115234375,0.01875,160
437,20,5513,19.046241760253906,19.046241760253906,5.617145538330078,0.1171875,0.035107421875,0.03583984375,0.00625,160
438,20,13212,19.015817642211914,19.015817642211914,22.57044792175293,0.3046875,0.141064453125,0.141015625,0.0375,160
439,20,4708,18.840532302856445,18.840532302856445,20.722434997558594,0.65625,0.1295166015625,0.1300048828125,0.03125,160
440,20,10985,18.797996520996094,18.797996520996094,24.82027816772461,3.1484375,0.155126953125,0.169921875,0.0375,160
441,20,9773,18.794198989868164,18.794198989868164,22.187803268432617,0.78125,0.138671875,0.1337890625,0.01875,160
442,20,10293,18.764013290405273,18.764013290405273,7.5000152587890625,0.125,0.046875,0.04609375,0.0125,160
443,20,10878,18.756717681884766,18.756717681884766,66.39844512939453,5.3828125,0.414990234375,0.433984375,0.05,160
444,20,7039,18.745468139648438,18.745468139648438,11.968767166137695,1.046875,0.0748046875,0.06826171875,0.0125,160
445,20,2648,18.73603630065918,18.73603630065918,19.617076873779297,3.0234375,0.122607421875,0.1037109375,0.0125,160
446,20,14916,18.712255477905273,18.712255477905273,26.64659881591797,0.3203125,0.16654052734375,0.16644287109375,0.0375,160
447,20,9299,18.67125701904297,18.67125701904297,47.70304870605469,1.03125,0.29814453125,0.2939453125,0.03125,160
448,20,8557,18.66048240661621,18.66048240661621,5.4687604904174805,0.0546875,0.0341796875,0.033837890625,0.00625,160
449,20,3614,18.619382858276367,18.619382858276367,5.910111904144287,0.2109375,0.0369384765625,0.0356201171875,0.00625,160
450,20,757,18.575475692749023,18.575475692749023,23.3436222076416,0.25,0.1458984375,0.1443359375,0.025,160
451,20,13217,18.572757720947266,18.572757720947266,28.7145938873291,1.00390625,0.1794677734375,0.177197265625,0.0375,160
452,20,6135,18.501375198364258,18.501375198364258,13.718644142150879,0.2578125,0.0857421875,0.085302734375,0.025,160
453,20,2899,18.487380981445312,18.487380981445312,48.1485595703125,4.15625,0.300927734375,0.274951171875,0.0375,160
454,20,13167,18.468530654907227,18.468530654907227,10.17199420928955,0.1640625,0.06357421875,0.063525390625,0.01875,160
455,20,6852,18.459787368774414,18.459787368774414,52.0120735168457,5.42578125,0.3250732421875,0.3546875,0.0625,160
456,20,16307,18.440032958984375,18.440032958984375,20.714807510375977,0.9453125,0.1294677734375,0.1328369140625,0.0125,160
457,20,5606,18.425949096679688,18.425949096679688,9.164048194885254,0.1328125,0.057275390625,0.05654296875,0.0125,160
458,20,10737,18.406574249267578,18.406574249267578,46.00393295288086,1.125,0.2875244140625,0.2825927734375,0.05,160
459,20,12293,18.403179168701172,18.403179168701172,57.242698669433594,1.7734375,0.357763671875,0.354296875,0.05625,160
460,20,283,18.351001739501953,18.351001739501953,13.906391143798828,0.171875,0.0869140625,0.08583984375,0.01875,160
461,20,9930,18.305198669433594,18.305198669433594,15.1640625,3.52734375,0.094775390625,0.1158447265625,0.01875,160
462,20,4314,18.255313873291016,18.255313873291016,4.730413436889648,0.1015625,0.0295654296875,0.0289306640625,0.00625,160
463,20,9857,18.238271713256836,18.238271713256836,19.16033172607422,3.021484375,0.1197509765625,0.10155029296875,0.0375,160
464,20,5196,18.207069396972656,18.207069396972656,4.304698467254639,0.40625,0.026904296875,0.024365234375,0.00625,160
465,20,8370,18.20677947998047,18.20677947998047,12.32815170288086,2.966796875,0.07705078125,0.09129638671875,0.025,160
466,20,1218,18.202407836914062,18.202407836914062,15.340024948120117,0.82421875,0.0958740234375,0.09072265625,0.025,160
467,20,4042,18.13703155517578,18.13703155517578,26.242280960083008,3.33203125,0.164013671875,0.18203125,0.04375,160
468,20,9111,18.124496459960938,18.124496459960938,29.031206130981445,0.7734375,0.1814453125,0.182763671875,0.03125,160
469,20,2756,18.115840911865234,18.115840911865234,18.8985595703125,0.3359375,0.118115234375,0.1193359375,0.0375,160
470,20,1761,18.084148406982422,18.084148406982422,17.507781982421875,0.171875,0.109423828125,0.109521484375,0.03125,160
471,20,7642,18.06835174560547,18.06835174560547,26.25749397277832,0.796875,0.164111328125,0.163818359375,0.01875,160
472,20,4230,18.066272735595703,18.066272735595703,56.63341522216797,1.0078125,0.353955078125,0.35302734375,0.04375,160
473,20,11329,18.064918518066406,18.064918518066406,39.32585144042969,3.826171875,0.24578857421875,0.2611083984375,0.01875,160
474,20,15254,18.063243865966797,18.063243865966797,23.171842575073242,0.7109375,0.14482421875,0.14267578125,0.0375,160
475,20,4,18.050596237182617,18.050596237182617,27.78120994567871,0.0625,0.1736328125,0.1740234375,0.00625,160
476,20,6049,18.02393341064453,18.02393341064453,4.289011478424072,0.1171875,0.026806640625,0.02607421875,0.00625,160
477,20,7162,17.95438575744629,17.95438575744629,12.13267707824707,0.4921875,0.075830078125,0.07890625,0.01875,160
478,20,10879,17.909854888916016,17.909854888916016,11.617146492004395,8.23046875,0.072607421875,0.1236572265625,0.01875,160
