benign_delta,benign_mean_high,benign_mean_low,feature_id,global_specificity_rank,harm_delta,harm_mean_high,harm_mean_low,harm_nonzero_high,harm_nonzero_low,high_alpha,layer,low_alpha,rank,rank_type,specificity
0.007036343216896057,0.04378870502114296,0.0367523618042469,473,1,0.16527104377746582,0.7042175531387329,0.5389465093612671,0.11354167014360428,0.0950520858168602,1.0,20,0.75,1,harm_delta,0.15823470056056976
0.02637922763824463,1.2338433265686035,1.2074640989303589,14425,2,0.1635761260986328,4.8697428703308105,4.706166744232178,0.3544270694255829,0.3489583432674408,1.0,20,0.75,2,harm_delta,0.13719689846038818
0.026464462280273438,14.591209411621094,14.56474494934082,1170,3,0.1202554702758789,10.95398998260498,10.833734512329102,0.6653645634651184,0.6635416746139526,1.0,20,0.75,3,harm_delta,0.09379100799560547
0.00805288553237915,0.23656392097473145,0.2285110354423523,1278,4,0.10019224882125854,0.8665018677711487,0.7663096189498901,0.07864583283662796,0.07109375298023224,1.0,20,0.75,4,harm_delta,0.0921393632888794
0.011279746890068054,0.15542291104793549,0.14414316415786743,14053,5,0.09330242872238159,0.7229024171829224,0.6295999884605408,0.1223958358168602,0.11093749850988388,1.0,20,0.75,5,harm_delta,0.08202268183231354
-9.574741125106812e-05,0.09663665294647217,0.09673240035772324,14077,6,0.07827556133270264,1.1954447031021118,1.1171691417694092,0.11302082985639572,0.10833333432674408,1.0,20,0.75,8,harm_delta,0.07817981392145157
0.01819133758544922,4.094750881195068,4.076559543609619,10640,7,0.08641362190246582,3.5990376472473145,3.5126240253448486,0.5263020992279053,0.518750011920929,1.0,20,0.75,7,harm_delta,0.0682222843170166
0.001953631639480591,0.08020289987325668,0.07824926823377609,7211,8,0.06453859806060791,0.8483113646507263,0.7837727665901184,0.08776041865348816,0.08281250298023224,1.0,20,0.75,13,harm_delta,0.06258496642112732
0.030643463134765625,3.0905771255493164,3.059933662414551,8611,9,0.0888681411743164,3.741063356399536,3.6521952152252197,0.5440104007720947,0.5356770753860474,1.0,20,0.75,6,harm_delta,0.05822467803955078
0.014367073774337769,0.3890136182308197,0.37464654445648193,2692,10,0.07244265079498291,2.0005533695220947,1.9281107187271118,0.2510416805744171,0.24401041865348816,1.0,20,0.75,9,harm_delta,0.05807557702064514
0.0001436173915863037,0.049563027918338776,0.04941941052675247,10370,11,0.05414736270904541,0.5049855709075928,0.45083820819854736,0.07447917014360428,0.06796874850988388,1.0,20,0.75,20,harm_delta,0.054003745317459106
0.017079532146453857,0.4237227141857147,0.40664318203926086,11694,12,0.07102036476135254,2.441147804260254,2.3701274394989014,0.15963540971279144,0.15234375,1.0,20,0.75,10,harm_delta,0.05394083261489868
