rank,layer,feature_id,positive_alignment,signed_alignment,contribution_norm,feature_delta_abs,donor_mean,recipient_mean,active_fraction,token_count
1731,20,3775,4.601843357086182,4.601843357086182,2.7187564373016357,2.71875,0.0169921875,0.0,0.00625,160
1732,20,953,4.587985515594482,4.587985515594482,4.789053440093994,0.2734375,0.029931640625,0.02822265625,0.00625,160
1733,20,465,4.587436676025391,4.587436676025391,10.441550254821777,0.32421875,0.0652587890625,0.06728515625,0.01875,160
1734,20,9448,4.5850019454956055,4.5850019454956055,16.88274574279785,0.4609375,0.105517578125,0.1083984375,0.01875,160
1735,20,12918,4.58352518081665,4.58352518081665,3.613222122192383,0.03125,0.0225830078125,0.0223876953125,0.00625,160
1736,20,2146,4.581984043121338,4.581984043121338,10.67179012298584,0.3984375,0.06669921875,0.065673828125,0.01875,160
1737,20,9596,4.576857089996338,4.576857089996338,5.898481845855713,2.86328125,0.036865234375,0.0191650390625,0.0125,160
1738,20,5177,4.5763750076293945,4.5763750076293945,13.00792121887207,0.171875,0.081298828125,0.082373046875,0.025,160
1739,20,13971,4.57620096206665,4.57620096206665,12.984221458435059,0.578125,0.08115234375,0.0775390625,0.01875,160
1740,20,10306,4.573850631713867,4.573850631713867,6.773380756378174,0.2734375,0.042333984375,0.0427734375,0.0125,160
1741,20,10730,4.566910266876221,4.566910266876221,6.316446304321289,0.28515625,0.0394775390625,0.041259765625,0.0125,160
1742,20,88,4.562480449676514,4.562480449676514,3.636730909347534,0.109375,0.0227294921875,0.0220458984375,0.00625,160
1743,20,15896,4.558973789215088,4.558973789215088,2.779250144958496,0.07421875,0.01737060546875,0.01690673828125,0.00625,160
1744,20,11937,4.553165912628174,4.553165912628174,2.6719112396240234,0.0625,0.01669921875,0.01708984375,0.00625,160
1745,20,8630,4.550795078277588,4.550795078277588,7.304699897766113,0.3359375,0.045654296875,0.0455078125,0.0125,160
1746,20,4058,4.547876358032227,4.547876358032227,2.8749847412109375,0.0625,0.01796875,0.018359375,0.00625,160
1747,20,1030,4.53537654876709,4.53537654876709,9.304664611816406,0.109375,0.058154296875,0.058837890625,0.00625,160
1748,20,14237,4.535257339477539,4.535257339477539,6.253982067108154,0.19921875,0.0390869140625,0.03935546875,0.0125,160
1749,20,6387,4.533247470855713,4.533247470855713,3.777303695678711,0.0625,0.0236083984375,0.0232177734375,0.00625,160
1750,20,3457,4.522873878479004,4.522873878479004,5.921947479248047,0.5546875,0.03701171875,0.040478515625,0.0125,160
1751,20,3156,4.520598411560059,4.520598411560059,2.859374523162842,2.859375,0.01787109375,0.0,0.00625,160
1752,20,5230,4.518363952636719,4.518363952636719,5.882812976837158,2.92578125,0.036767578125,0.0184814453125,0.0125,160
1753,20,14654,4.500283241271973,4.500283241271973,2.832082986831665,0.0234375,0.0177001953125,0.0178466796875,0.00625,160
