act_cka_conv1,act_cka_conv2,act_cka_fc1,act_cka_logits,act_rowcos_conv1,act_rowcos_conv2,act_rowcos_fc1,act_rowcos_logits,base_acc,eval_domain,expert,expert_acc,patch_gain_all,patch_gain_conv1,patch_gain_conv2,patch_gain_fc1,patch_gain_fc2,retention_frac_expert,sign_agree_all,sign_agree_conv1,sign_agree_conv2,sign_agree_fc1,sign_agree_fc2,target_acc,target_gain_vs_base,target_model,weight_cos_all,weight_cos_conv1,weight_cos_conv2,weight_cos_fc1,weight_cos_fc2,weight_norm_ratio_all,weight_norm_ratio_conv1,weight_norm_ratio_conv2,weight_norm_ratio_fc1,weight_norm_ratio_fc2
0.9999839663505554,0.9963594079017639,0.943177342414856,0.9340560436248779,0.9995939135551453,0.981069028377533,0.9720417857170105,0.9224491119384766,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.08633333333333337,0.005333333333333301,0.039000000000000035,0.07033333333333336,0.007333333333333303,0.9098189415041782,0.8019504547119141,0.753125011920929,0.7054498195648193,0.806403398513794,0.8116279244422913,0.871,0.05833333333333335,good_soup,0.6413597847638695,0.74186468945271,0.5886777104918158,0.6516824777482271,0.7302940389201021,0.48797265548246277,0.7728769454477996,0.7029999489575626,0.4681054786170732,0.4892283730346326
0.9998539090156555,0.9974954128265381,0.9687144756317139,0.9650059342384338,0.9982790350914001,0.98213130235672,0.9668326377868652,0.9245524406433105,0.9593333333333334,clean,clean,0.973,0.029000000000000026,0.0016666666666667052,0.01666666666666672,0.02400000000000002,0.0020000000000000018,0.9701952723535457,0.31900760531425476,0.42500001192092896,0.3488321900367737,0.31752321124076843,0.3271317780017853,0.944,-0.015333333333333421,good_ties_keep20,0.5048587198129187,0.6113612102005807,0.5213268735882207,0.5020245120175902,0.665077190302077,1.5699474158500475,1.3536267160745452,1.4869113887708612,1.582977988065107,1.1503831911044062
0.9976075291633606,0.9627718925476074,0.7321617603302002,0.7005248665809631,0.9946610927581787,0.8713036179542542,0.9119062423706055,0.5352112054824829,0.1253333333333333,invert,invert,0.9426666666666668,0.7096666666666667,0.06199999999999997,0.29066666666666663,0.41133333333333333,0.022333333333333344,0.24717114568599716,0.2908889651298523,0.3125,0.2670307159423828,0.29201367497444153,0.2775193750858307,0.233,0.10766666666666672,good_ties_keep20,0.4970609134215395,0.37414008913997887,0.34206005185358757,0.5353500844204708,0.31433305121850086,0.9974957470595501,1.1141600376781522,0.6683535597558148,1.0747002760535842,1.6868176918978233
0.9996120929718018,0.9944589734077454,0.824852705001831,0.6642245650291443,0.9962685108184814,0.8249122500419617,0.5146926045417786,0.08526668697595596,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.8900000000000001,-0.00033333333333326713,-0.0013333333333332667,0.7086666666666668,0.0113333333333334,0.005216095380029732,0.2036348432302475,0.12187500298023224,0.2389705926179886,0.20223841071128845,0.15193799138069153,0.0046666666666666,0.0,good_ties_keep20,-0.031579877168169936,-0.27574504558248913,0.015068096382522224,-0.03435210919162528,-0.11364756826212913,0.5918428066912181,1.7131884851194559,0.9938872961860914,0.5706164335480924,0.35575496091583414
0.9993531703948975,0.9925971031188965,0.9525140523910522,0.9481608867645264,0.9990530610084534,0.945323646068573,0.9356245994567871,0.7802593111991882,0.4196666666666667,noise,noise,0.918,0.49900000000000005,0.030333333333333323,0.3343333333333333,0.328,0.05499999999999999,0.45642701525054463,0.29680630564689636,0.4124999940395355,0.30736374855041504,0.29612287878990173,0.3294573724269867,0.419,-0.0006666666666667043,good_ties_keep20,0.3442889943548708,0.6093014536381585,0.3072257877477995,0.3489663470106417,0.5437509911178915,2.0161143324441424,1.116321652218761,1.6117922216235088,2.0988652560876937,1.7531678182470423
0.9998955726623535,0.9975713491439819,0.9551389813423157,0.944890558719635,0.9985365867614746,0.9783316254615784,0.9643073081970215,0.9057786464691162,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.1103333333333334,0.009333333333333305,0.06166666666666665,0.09433333333333338,0.003666666666666707,0.8847493036211699,0.29649797081947327,0.390625,0.34650734066963196,0.2941130995750427,0.2984496057033539,0.847,0.03433333333333333,good_ties_keep20,0.5095368881862407,0.5370487765808132,0.49039213545543414,0.5123259524097491,0.6085489216399128,1.0911791522255856,1.456112355029678,1.36544374156234,1.068279376606487,0.9737459867189132
0.9999198913574219,0.9990488290786743,0.9635118842124939,0.9474315047264099,0.9987876415252686,0.9847075343132019,0.9430001378059387,0.9376335740089417,0.9593333333333334,clean,clean,0.973,0.014666666666666606,-0.0006666666666667043,0.0033333333333332993,0.013666666666666605,0.0006666666666665932,0.9849263446385749,0.4856157600879669,0.4437499940395355,0.45561203360557556,0.48705223202705383,0.4790697693824768,0.9583333333333334,-0.0010000000000000009,with_labelperm_dare_drop80,0.19565228687530273,0.3393002319134118,0.2832089739409846,0.1854193864956774,0.1974045836399756,1.639003419413317,1.0269906699353242,1.4468157524516643,1.6655912070762722,1.7432945044981107
0.9986202716827393,0.965805172920227,0.697669506072998,0.658132791519165,0.9977483749389648,0.9106516242027283,0.8791985511779785,0.44668862223625183,0.1253333333333333,invert,invert,0.9426666666666668,0.6333333333333333,0.029000000000000026,0.25433333333333336,0.4616666666666667,0.026666666666666727,0.3281471004243281,0.48323458433151245,0.41874998807907104,0.4345804452896118,0.4855455160140991,0.4775193929672241,0.3093333333333333,0.184,with_labelperm_dare_drop80,0.21547385673465227,0.2514587606653475,0.27345811295143674,0.2107307389717738,0.056133241646362964,1.0413717833954508,0.8453083482486748,0.650330924737354,1.1307872525917082,2.556209126762856
0.9998758435249329,0.9948808550834656,0.8300725817680359,0.7331187725067139,0.9987425804138184,0.8962900638580322,0.6881434321403503,0.27898597717285156,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.8900000000000001,6.678685382510707e-17,0.001666666666666733,0.7796666666666667,0.013333333333333398,0.005216095380029732,0.4792786240577698,0.3531250059604645,0.4526924788951874,0.480636864900589,0.4689922332763672,0.0046666666666666,0.0,with_labelperm_dare_drop80,0.3175236340444439,-0.09962626152002024,0.2778618186050318,0.3225122298109639,0.36817183850414165,0.6178757161728614,1.2997886117086805,0.9670864095487985,0.6003960392984535,0.5391122480824105
0.9980678558349609,0.9866848587989807,0.9136288166046143,0.8855956792831421,0.9986130595207214,0.9308138489723206,0.8904739022254944,0.8072123527526855,0.4196666666666667,noise,noise,0.918,0.3473333333333334,0.036666666666666625,0.2423333333333333,0.22799999999999998,0.021666666666666723,0.6216412490922294,0.47415104508399963,0.4281249940395355,0.43236374855041504,0.476066917181015,0.4883720874786377,0.5706666666666667,0.15099999999999997,with_labelperm_dare_drop80,0.1118714478763008,0.29226170883032543,0.1778195999352271,0.10250658221691149,0.1579533022509665,2.1047955182721645,0.8469483557476694,1.56832908372008,2.208401848752535,2.65675632836644
