source_bundle,pool_bundle,variant,drop_index,dropped_layer,dropped_feature_id,add_index,added_layer,added_feature_id,source_feature_count,pool_extra_count,selected_features,features
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f3850,5,20,4339,7,20,3850,12,21,12,"20:1338,20:3850,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f13854,5,20,4339,8,20,13854,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f7965,5,20,4339,9,20,7965,12,21,12,"20:1338,20:6289,20:7965,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f11414,5,20,4339,10,20,11414,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f12002,5,20,4339,11,20,12002,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f9001,5,20,4339,12,20,9001,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9001,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f9024,5,20,4339,13,20,9024,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9024,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f4326,5,20,4339,14,20,4326,12,21,12,"20:1338,20:4326,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f11545,5,20,4339,15,20,11545,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f7531,5,20,4339,16,20,7531,12,21,12,"20:1338,20:6289,20:7531,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f5990,5,20,4339,17,20,5990,12,21,12,"20:1338,20:5990,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f321,5,20,4339,18,20,321,12,21,12,"20:321,20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f12313,5,20,4339,19,20,12313,12,21,12,"20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f1813,5,20,4339,20,20,1813,12,21,12,"20:1338,20:1813,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f4339_add_f1100,5,20,4339,21,20,1100,12,21,12,"20:1100,20:1338,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f12963,6,20,9135,1,20,12963,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f13060,6,20,9135,2,20,13060,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f6169,6,20,9135,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f13882,6,20,9135,4,20,13882,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f9407,6,20,9135,5,20,9407,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:9407,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f5355,6,20,9135,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f3850,6,20,9135,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f13854,6,20,9135,8,20,13854,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f7965,6,20,9135,9,20,7965,12,21,12,"20:1338,20:4339,20:6289,20:7965,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f11414,6,20,9135,10,20,11414,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f12002,6,20,9135,11,20,12002,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f9001,6,20,9135,12,20,9001,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9001,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f9024,6,20,9135,13,20,9024,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9024,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f4326,6,20,9135,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f11545,6,20,9135,15,20,11545,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f7531,6,20,9135,16,20,7531,12,21,12,"20:1338,20:4339,20:6289,20:7531,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f5990,6,20,9135,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f321,6,20,9135,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f12313,6,20,9135,19,20,12313,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f1813,6,20,9135,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9135_add_f1100,6,20,9135,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:6289,20:8754,20:8775,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f12963,7,20,13622,1,20,12963,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:12963,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f13060,7,20,13622,2,20,13060,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13060,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f6169,7,20,13622,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f13882,7,20,13622,4,20,13882,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f9407,7,20,13622,5,20,9407,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:9407,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f5355,7,20,13622,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f3850,7,20,13622,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f13854,7,20,13622,8,20,13854,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f7965,7,20,13622,9,20,7965,12,21,12,"20:1338,20:4339,20:6289,20:7965,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f11414,7,20,13622,10,20,11414,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11414,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f12002,7,20,13622,11,20,12002,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12002,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f9001,7,20,13622,12,20,9001,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9001,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f9024,7,20,13622,13,20,9024,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9024,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f4326,7,20,13622,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f11545,7,20,13622,15,20,11545,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11545,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f7531,7,20,13622,16,20,7531,12,21,12,"20:1338,20:4339,20:6289,20:7531,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f5990,7,20,13622,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f321,7,20,13622,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f12313,7,20,13622,19,20,12313,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12313,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f1813,7,20,13622,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f13622_add_f1100,7,20,13622,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f12963,8,20,12652,1,20,12963,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f13060,8,20,12652,2,20,13060,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f6169,8,20,12652,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f13882,8,20,12652,4,20,13882,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f9407,8,20,12652,5,20,9407,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:9407,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f5355,8,20,12652,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f3850,8,20,12652,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f13854,8,20,12652,8,20,13854,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f7965,8,20,12652,9,20,7965,12,21,12,"20:1338,20:4339,20:6289,20:7965,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f11414,8,20,12652,10,20,11414,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11414,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f12002,8,20,12652,11,20,12002,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12002,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f9001,8,20,12652,12,20,9001,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9001,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f9024,8,20,12652,13,20,9024,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9024,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f4326,8,20,12652,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f11545,8,20,12652,15,20,11545,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11545,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f7531,8,20,12652,16,20,7531,12,21,12,"20:1338,20:4339,20:6289,20:7531,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f5990,8,20,12652,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f321,8,20,12652,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f12313,8,20,12652,19,20,12313,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12313,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f1813,8,20,12652,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f12652_add_f1100,8,20,12652,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f12963,9,20,1338,1,20,12963,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f13060,9,20,1338,2,20,13060,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f6169,9,20,1338,3,20,6169,12,21,12,"20:4339,20:6169,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f13882,9,20,1338,4,20,13882,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f9407,9,20,1338,5,20,9407,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:9407,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f5355,9,20,1338,6,20,5355,12,21,12,"20:4339,20:5355,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f3850,9,20,1338,7,20,3850,12,21,12,"20:3850,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f13854,9,20,1338,8,20,13854,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f7965,9,20,1338,9,20,7965,12,21,12,"20:4339,20:6289,20:7965,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f11414,9,20,1338,10,20,11414,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f12002,9,20,1338,11,20,12002,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f9001,9,20,1338,12,20,9001,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9001,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f9024,9,20,1338,13,20,9024,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9024,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f4326,9,20,1338,14,20,4326,12,21,12,"20:4326,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
