benign_delta,benign_mean_high,benign_mean_low,feature_id,global_specificity_rank,harm_delta,harm_mean_high,harm_mean_low,harm_nonzero_high,harm_nonzero_low,high_alpha,layer,low_alpha,rank,rank_type,specificity
-0.013386189937591553,0.7250743508338928,0.7384605407714844,9607,,0.045292794704437256,0.8322088122367859,0.7869160175323486,0.17556655406951904,0.16801249980926514,1.0,15,0.75,25,harm_delta,0.0319066047668457
0.008022844791412354,0.4211808443069458,0.41315799951553345,5030,,0.04286396503448486,0.7109390497207642,0.6680750846862793,0.15759311616420746,0.1502995640039444,1.0,15,0.75,26,harm_delta,0.03484112024307251
0.003027215600013733,0.08998125791549683,0.0869540423154831,14465,,0.04070580005645752,0.6739395260810852,0.6332337260246277,0.11904142051935196,0.11252930760383606,1.0,15,0.75,27,harm_delta,0.03767858445644379
0.027960538864135742,0.8451602458953857,0.81719970703125,2915,,0.039362192153930664,0.5705999732017517,0.531237781047821,0.1453503519296646,0.13441000878810883,1.0,15,0.75,28,harm_delta,0.011401653289794922
-0.002928435802459717,0.7676708102226257,0.7705992460250854,14744,,0.037789106369018555,0.802795946598053,0.7650068402290344,0.18702787160873413,0.1779109090566635,1.0,15,0.75,29,harm_delta,0.03486067056655884
0.014020740985870361,0.4481431245803833,0.43412238359451294,13797,,0.03704473376274109,0.5194661021232605,0.4824213683605194,0.1367543637752533,0.12815837562084198,1.0,15,0.75,30,harm_delta,0.023023992776870728
0.0015991628170013428,0.20053067803382874,0.1989315152168274,12015,,0.036995887756347656,1.2267547845840454,1.1897588968276978,0.203438401222229,0.20057307183742523,1.0,15,0.75,31,harm_delta,0.035396724939346313
0.012154698371887207,0.49641868472099304,0.48426398634910583,11308,,0.03602215647697449,0.4576478600502014,0.42162570357322693,0.1172180250287056,0.10810106992721558,1.0,15,0.75,32,harm_delta,0.02386745810508728
0.04229545593261719,0.9572868943214417,0.9149914383888245,11128,,0.23545265197753906,4.988962173461914,4.753509521484375,0.4347486197948456,0.41755664348602295,1.0,15,0.75,1,specificity,0.19315719604492188
0.041496992111206055,3.7358927726745605,3.6943957805633545,13009,,0.15236496925354004,2.6853387355804443,2.5329737663269043,0.19171659648418427,0.17817139625549316,1.0,15,0.75,2,specificity,0.11086797714233398
