active_count,benign_delta_abs_mean,benign_delta_abs_sum,feature_id,group,harm_delta_abs_mean,harm_delta_abs_sum,harm_donor_mean,harm_minus_benign_delta_mean,layer,layers,rank
13.0,0.26279296875,10.51171875,11375,all,0.4361979166666667,14.39453125,0.6435250946969697,0.17340494791666666,13,"12,13,14,15,16,17,18,19,20",13
31.0,0.519921875,20.796875,7438,all,0.42814867424242425,14.12890625,0.7104640151515151,-0.09177320075757572,13,"12,13,14,15,16,17,18,19,20",14
28.0,0.172998046875,6.919921875,6175,all,0.42436079545454547,14.00390625,0.9665601325757576,0.25136274857954544,13,"12,13,14,15,16,17,18,19,20",15
7.0,0.0,0.0,7663,all,0.4209280303030303,13.890625,0.5209517045454546,0.4209280303030303,13,"12,13,14,15,16,17,18,19,20",16
9.0,0.1587890625,6.3515625,11653,all,0.41240530303030304,13.609375,0.4166666666666667,0.25361624053030307,13,"12,13,14,15,16,17,18,19,20",17
21.0,0.3216796875,12.8671875,602,all,0.40778882575757575,13.45703125,1.0466974431818181,0.08610913825757577,13,"12,13,14,15,16,17,18,19,20",18
51.0,0.1962890625,7.8515625,6915,all,0.3961588541666667,13.0732421875,2.1808416193181817,0.19986979166666669,13,"12,13,14,15,16,17,18,19,20",19
24.0,0.0962890625,3.8515625,3033,all,0.39476799242424243,13.02734375,1.535274621212121,0.2984789299242424,13,"12,13,14,15,16,17,18,19,20",20
16.0,0.1630859375,6.5234375,8039,all,0.3927556818181818,12.9609375,0.3321496212121212,0.22966974431818182,13,"12,13,14,15,16,17,18,19,20",21
64.0,0.3330078125,13.3203125,14736,all,0.38908617424242425,12.83984375,4.022608901515151,0.056078361742424254,13,"12,13,14,15,16,17,18,19,20",22
18.0,0.191552734375,7.662109375,13563,all,0.38902698863636365,12.837890625,0.9783972537878788,0.19747425426136364,13,"12,13,14,15,16,17,18,19,20",23
31.0,0.486474609375,19.458984375,15030,all,0.38017874053030304,12.5458984375,0.8880504261363636,-0.10629586884469694,13,"12,13,14,15,16,17,18,19,20",24
33.0,0.3007080078125,12.0283203125,15043,all,0.36378432765151514,12.0048828125,1.0716145833333333,0.06307631983901513,13,"12,13,14,15,16,17,18,19,20",25
57.0,0.653466796875,26.138671875,13572,all,0.3525094696969697,11.6328125,3.1232244318181817,-0.30095732717803025,13,"12,13,14,15,16,17,18,19,20",26
12.0,0.0297607421875,1.1904296875,1707,all,0.35114820075757575,11.587890625,0.6142282196969697,0.3213874585700757,13,"12,13,14,15,16,17,18,19,20",27
28.0,0.2281982421875,9.1279296875,15232,all,0.3504971590909091,11.56640625,1.1511008522727273,0.1222989169034091,13,"12,13,14,15,16,17,18,19,20",28
17.0,0.279638671875,11.185546875,846,all,0.3467684659090909,11.443359375,0.46058238636363635,0.06712979403409086,13,"12,13,14,15,16,17,18,19,20",29
12.0,0.125244140625,5.009765625,10832,all,0.34617660984848486,11.423828125,0.5035511363636364,0.22093246922348486,13,"12,13,14,15,16,17,18,19,20",30
12.0,0.10361328125,4.14453125,16372,all,0.34416429924242425,11.357421875,0.6215672348484849,0.24055101799242426,13,"12,13,14,15,16,17,18,19,20",31
9.0,0.115625,4.625,11596,all,0.3351089015151515,11.05859375,0.35688920454545453,0.21948390151515149,13,"12,13,14,15,16,17,18,19,20",32
71.0,1.327734375,53.109375,14672,all,1.6107954545454546,53.15625,21.51183712121212,0.2830610795454547,14,"12,13,14,15,16,17,18,19,20",1
33.0,0.37666015625,15.06640625,16277,all,0.8567708333333334,28.2734375,1.0793087121212122,0.4801106770833334,14,"12,13,14,15,16,17,18,19,20",2
9.0,0.0,0.0,6168,all,0.6822324810606061,22.513671875,1.0205374053030303,0.6822324810606061,14,"12,13,14,15,16,17,18,19,20",3
37.0,0.248193359375,9.927734375,558,all,0.6366595643939394,21.009765625,1.3974905303030303,0.38846620501893947,14,"12,13,14,15,16,17,18,19,20",4
41.0,0.334765625,13.390625,10234,all,0.5349786931818182,17.654296875,1.368844696969697,0.20021306818181822,14,"12,13,14,15,16,17,18,19,20",5
19.0,0.2267578125,9.0703125,11030,all,0.5204190340909091,17.173828125,0.6301491477272727,0.29366122159090907,14,"12,13,14,15,16,17,18,19,20",6
21.0,0.2138671875,8.5546875,4980,all,0.4872159090909091,16.078125,0.8037405303030303,0.2733487215909091,14,"12,13,14,15,16,17,18,19,20",7
22.0,0.249951171875,9.998046875,4958,all,0.4523555871212121,14.927734375,0.4130563446969697,0.2024044152462121,14,"12,13,14,15,16,17,18,19,20",8
7.0,0.125,5.0,11389,all,0.42945075757575757,14.171875,0.6440577651515151,0.30445075757575757,14,"12,13,14,15,16,17,18,19,20",9
29.0,0.514404296875,20.576171875,3591,all,0.4167850378787879,13.75390625,1.3644057765151516,-0.0976192589962121,14,"12,13,14,15,16,17,18,19,20",10
19.0,0.20712890625,8.28515625,1349,all,0.4113399621212121,13.57421875,0.5482954545454546,0.2042110558712121,14,"12,13,14,15,16,17,18,19,20",11
73.0,0.2421875,9.6875,11883,all,0.3996212121212121,13.1875,13.508285984848484,0.1574337121212121,14,"12,13,14,15,16,17,18,19,20",12
37.0,0.266455078125,10.658203125,1817,all,0.3951231060606061,13.0390625,2.193832859848485,0.12866802793560606,14,"12,13,14,15,16,17,18,19,20",13
30.0,0.07822265625,3.12890625,5766,all,0.39015151515151514,12.875,1.6000236742424243,0.3119288589015151,14,"12,13,14,15,16,17,18,19,20",14
12.0,0.0626953125,2.5078125,5613,all,0.37724905303030304,12.44921875,0.7546164772727273,0.31455374053030305,14,"12,13,14,15,16,17,18,19,20",15
34.0,0.30703125,12.28125,9350,all,0.36754261363636365,12.12890625,1.3371212121212122,0.06051136363636367,14,"12,13,14,15,16,17,18,19,20",16
25.0,0.545068359375,21.802734375,14040,all,0.3644649621212121,12.02734375,0.9908262310606061,-0.18060339725378788,14,"12,13,14,15,16,17,18,19,20",17
40.0,0.308203125,12.328125,15924,all,0.36174242424242425,11.9375,1.637014678030303,0.05353929924242423,14,"12,13,14,15,16,17,18,19,20",18
20.0,0.429638671875,17.185546875,10305,all,0.34522964015151514,11.392578125,0.7286339962121212,-0.08440903172348485,14,"12,13,14,15,16,17,18,19,20",19
21.0,0.13740234375,5.49609375,8614,all,0.3333925189393939,11.001953125,0.8354048295454546,0.19599017518939393,14,"12,13,14,15,16,17,18,19,20",20
22.0,0.09052734375,3.62109375,9549,all,0.3204308712121212,10.57421875,1.2212357954545454,0.22990352746212123,14,"12,13,14,15,16,17,18,19,20",21
11.0,0.1107421875,4.4296875,9123,all,0.30415482954545453,10.037109375,0.2246685606060606,0.19341264204545452,14,"12,13,14,15,16,17,18,19,20",22
7.0,0.00830078125,0.33203125,5255,all,0.3000710227272727,9.90234375,0.16465435606060605,0.2917702414772727,14,"12,13,14,15,16,17,18,19,20",23
6.0,0.00927734375,0.37109375,503,all,0.29711174242424243,9.8046875,0.38890861742424243,0.28783439867424243,14,"12,13,14,15,16,17,18,19,20",24
8.0,0.188818359375,7.552734375,11351,all,0.2956912878787879,9.7578125,0.14595170454545456,0.1068729285037879,14,"12,13,14,15,16,17,18,19,20",25
17.0,0.3595703125,14.3828125,3914,all,0.2849786931818182,9.404296875,1.568359375,-0.07459161931818181,14,"12,13,14,15,16,17,18,19,20",26
17.0,0.2658203125,10.6328125,2844,all,0.2831439393939394,9.34375,1.220584753787879,0.017323626893939403,14,"12,13,14,15,16,17,18,19,20",27
11.0,0.1572265625,6.2890625,12187,all,0.2824337121212121,9.3203125,0.5165127840909091,0.1252071496212121,14,"12,13,14,15,16,17,18,19,20",28
6.0,0.003515625,0.140625,7966,all,0.2824337121212121,9.3203125,0.3541666666666667,0.2789180871212121,14,"12,13,14,15,16,17,18,19,20",29
27.0,0.231591796875,9.263671875,10876,all,0.2724905303030303,8.9921875,1.3847064393939394,0.04089873342803027,14,"12,13,14,15,16,17,18,19,20",30
9.0,0.00595703125,0.23828125,15493,all,0.2645596590909091,8.73046875,0.31285511363636365,0.2586026278409091,14,"12,13,14,15,16,17,18,19,20",31
18.0,0.12841796875,5.13671875,6324,all,0.2637310606060606,8.703125,0.8650568181818182,0.1353130918560606,14,"12,13,14,15,16,17,18,19,20",32
71.0,1.12861328125,45.14453125,75,all,2.265743371212121,74.76953125,29.113517992424242,1.137130089962121,15,"12,13,14,15,16,17,18,19,20",1
44.0,0.30361328125,12.14453125,7128,all,0.5759943181818182,19.0078125,3.1352982954545454,0.27238103693181825,15,"12,13,14,15,16,17,18,19,20",2
13.0,0.055810546875,2.232421875,13601,all,0.572561553030303,18.89453125,0.2471590909090909,0.516751006155303,15,"12,13,14,15,16,17,18,19,20",3
27.0,0.37724609375,15.08984375,12299,all,0.4812973484848485,15.8828125,4.756036931818182,0.1040512547348485,15,"12,13,14,15,16,17,18,19,20",4
38.0,0.54345703125,21.73828125,2542,all,0.47502367424242425,15.67578125,2.332504734848485,-0.06843335700757575,15,"12,13,14,15,16,17,18,19,20",5
73.0,0.31650390625,12.66015625,7299,all,0.4532433712121212,14.95703125,9.114938446969697,0.1367394649621212,15,"12,13,14,15,16,17,18,19,20",6
50.0,0.602099609375,24.083984375,13336,all,0.41370738636363635,13.65234375,3.280658143939394,-0.1883922230113636,15,"12,13,14,15,16,17,18,19,20",7
8.0,0.06337890625,2.53515625,11748,all,0.4080255681818182,13.46484375,1.1963778409090908,0.34464666193181814,15,"12,13,14,15,16,17,18,19,20",8
5.0,0.035205078125,1.408203125,893,all,0.3982599431818182,13.142578125,0.48401988636363635,0.36305486505681817,15,"12,13,14,15,16,17,18,19,20",9
23.0,0.239697265625,9.587890625,3109,all,0.39482717803030304,13.029296875,0.6758404356060606,0.15512991240530305,15,"12,13,14,15,16,17,18,19,20",10
5.0,0.0,0.0,4395,all,0.38825757575757575,12.8125,0.8587239583333334,0.38825757575757575,15,"12,13,14,15,16,17,18,19,20",11
28.0,0.21748046875,8.69921875,11769,all,0.373046875,12.310546875,1.7416548295454546,0.15556640625,15,"12,13,14,15,16,17,18,19,20",12
18.0,0.16357421875,6.54296875,12860,all,0.36180160984848486,11.939453125,0.8244554924242424,0.19822739109848486,15,"12,13,14,15,16,17,18,19,20",13
6.0,0.00029296875,0.01171875,5030,all,0.34801136363636365,11.484375,0.33049242424242425,0.34771839488636364,15,"12,13,14,15,16,17,18,19,20",14
35.0,0.14345703125,5.73828125,16071,all,0.34232954545454547,11.296875,2.086410984848485,0.19887251420454546,15,"12,13,14,15,16,17,18,19,20",15
19.0,0.121630859375,4.865234375,8148,all,0.3306699810606061,10.912109375,0.33031486742424243,0.20903912168560607,15,"12,13,14,15,16,17,18,19,20",16
31.0,0.202001953125,8.080078125,4172,all,0.31682054924242425,10.455078125,1.6162997159090908,0.11481859611742426,15,"12,13,14,15,16,17,18,19,20",17
16.0,0.06298828125,2.51953125,12291,all,0.27562736742424243,9.095703125,0.8695549242424242,0.21263908617424243,15,"12,13,14,15,16,17,18,19,20",18
10.0,0.03095703125,1.23828125,2457,all,0.2721354166666667,8.98046875,0.4590435606060606,0.2411783854166667,15,"12,13,14,15,16,17,18,19,20",19
10.0,0.0337890625,1.3515625,5294,all,0.2714251893939394,8.95703125,0.6141098484848485,0.2376361268939394,15,"12,13,14,15,16,17,18,19,20",20
43.0,0.16669921875,6.66796875,8626,all,0.2636126893939394,8.69921875,3.6319839015151514,0.0969134706439394,15,"12,13,14,15,16,17,18,19,20",21
29.0,0.2453125,9.8125,3549,all,0.2606534090909091,8.6015625,1.6976799242424243,0.015340909090909127,15,"12,13,14,15,16,17,18,19,20",22
9.0,0.137109375,5.484375,12261,all,0.2556818181818182,8.4375,0.29936079545454547,0.11857244318181817,15,"12,13,14,15,16,17,18,19,20",23
14.0,0.02470703125,0.98828125,13012,all,0.2548532196969697,8.41015625,1.4875710227272727,0.2301461884469697,15,"12,13,14,15,16,17,18,19,20",24
10.0,0.0943359375,3.7734375,2915,all,0.25343276515151514,8.36328125,0.17240767045454544,0.15909682765151514,15,"12,13,14,15,16,17,18,19,20",25
7.0,0.019873046875,0.794921875,10611,all,0.2508877840909091,8.279296875,0.17057291666666666,0.23101473721590912,15,"12,13,14,15,16,17,18,19,20",26
4.0,0.0,0.0,5277,all,0.24976325757575757,8.2421875,0.18110795454545456,0.24976325757575757,15,"12,13,14,15,16,17,18,19,20",27
23.0,0.069580078125,2.783203125,7605,all,0.24846117424242425,8.19921875,1.6457149621212122,0.17888109611742425,15,"12,13,14,15,16,17,18,19,20",28
6.0,0.0140625,0.5625,12824,all,0.2470407196969697,8.15234375,0.16086647727272727,0.2329782196969697,15,"12,13,14,15,16,17,18,19,20",29
4.0,0.065625,2.625,8513,all,0.2372159090909091,7.828125,0.2372159090909091,0.17159090909090907,15,"12,13,14,15,16,17,18,19,20",30
23.0,0.13857421875,5.54296875,6302,all,0.23686079545454544,7.81640625,1.3115530303030303,0.09828657670454544,15,"12,13,14,15,16,17,18,19,20",31
3.0,0.0,0.0,3192,all,0.23620975378787878,7.794921875,0.0,0.23620975378787878,15,"12,13,14,15,16,17,18,19,20",32
60.0,0.8716796875,34.8671875,9218,all,2.266098484848485,74.78125,12.717329545454545,1.394418797348485,16,"12,13,14,15,16,17,18,19,20",1
13.0,0.10791015625,4.31640625,3485,all,0.8809185606060606,29.0703125,2.1347064393939394,0.7730084043560606,16,"12,13,14,15,16,17,18,19,20",2
13.0,0.61982421875,24.79296875,11167,all,0.84765625,27.97265625,1.6457149621212122,0.22783203124999996,16,"12,13,14,15,16,17,18,19,20",3
18.0,0.141259765625,5.650390625,11977,all,0.5932173295454546,19.576171875,0.4029947916666667,0.4519575639204546,16,"12,13,14,15,16,17,18,19,20",4
18.0,0.22548828125,9.01953125,13377,all,0.5733309659090909,18.919921875,0.6827059659090909,0.34784268465909096,16,"12,13,14,15,16,17,18,19,20",5
37.0,0.1591796875,6.3671875,6883,all,0.5715553977272727,18.861328125,3.7146661931818183,0.4123757102272727,16,"12,13,14,15,16,17,18,19,20",6
61.0,0.536962890625,21.478515625,8447,all,0.5537997159090909,18.275390625,5.3906841856060606,0.016836825284090917,16,"12,13,14,15,16,17,18,19,20",7
12.0,0.2634765625,10.5390625,13509,all,0.48993844696969696,16.16796875,1.74609375,0.22646188446969695,16,"12,13,14,15,16,17,18,19,20",8
7.0,0.12890625,5.15625,8742,all,0.4461410984848485,14.72265625,0.7420691287878788,0.3172348484848485,16,"12,13,14,15,16,17,18,19,20",9
54.0,0.2255859375,9.0234375,797,all,0.4308712121212121,14.21875,4.926254734848484,0.2052852746212121,16,"12,13,14,15,16,17,18,19,20",10
14.0,0.18076171875,7.23046875,2823,all,0.42554450757575757,14.04296875,0.8270596590909091,0.24478278882575757,16,"12,13,14,15,16,17,18,19,20",11
39.0,0.048046875,1.921875,14139,all,0.3834043560606061,12.65234375,3.039654356060606,0.3353574810606061,16,"12,13,14,15,16,17,18,19,20",12
10.0,0.07978515625,3.19140625,3509,all,0.3702651515151515,12.21875,0.4170217803030303,0.2904799952651515,16,"12,13,14,15,16,17,18,19,20",13
4.0,0.0,0.0,16277,all,0.35984848484848486,11.875,0.0,0.35984848484848486,16,"12,13,14,15,16,17,18,19,20",14
11.0,0.24443359375,9.77734375,2870,all,0.35594223484848486,11.74609375,0.5729166666666666,0.11150864109848485,16,"12,13,14,15,16,17,18,19,20",15
26.0,0.17294921875,6.91796875,4088,all,0.3514441287878788,11.59765625,1.6308001893939394,0.1784949100378788,16,"12,13,14,15,16,17,18,19,20",16
23.0,0.256884765625,10.275390625,13931,all,0.34990530303030304,11.546875,0.7913707386363636,0.09302053740530303,16,"12,13,14,15,16,17,18,19,20",17
10.0,0.078125,3.125,6911,all,0.3449337121212121,11.3828125,5.228219696969697,0.2668087121212121,16,"12,13,14,15,16,17,18,19,20",18
23.0,0.23359375,9.34375,15484,all,0.34138257575757575,11.265625,4.312085700757576,0.10778882575757576,16,"12,13,14,15,16,17,18,19,20",19
3.0,0.0,0.0,13768,all,0.3269412878787879,10.7890625,0.3269412878787879,0.3269412878787879,16,"12,13,14,15,16,17,18,19,20",20
2.0,0.0,0.0,5229,all,0.3248106060606061,10.71875,0.3248106060606061,0.3248106060606061,16,"12,13,14,15,16,17,18,19,20",21
22.0,0.1681640625,6.7265625,5423,all,0.3210227272727273,10.59375,1.1410984848484849,0.1528586647727273,16,"12,13,14,15,16,17,18,19,20",22
8.0,0.02705078125,1.08203125,12860,all,0.3164654356060606,10.443359375,0.22472774621212122,0.2894146543560606,16,"12,13,14,15,16,17,18,19,20",23
71.0,0.26455078125,10.58203125,7105,all,0.3115530303030303,10.28125,10.029119318181818,0.0470022490530303,16,"12,13,14,15,16,17,18,19,20",24
12.0,0.0322265625,1.2890625,12025,all,0.31013257575757575,10.234375,0.7675189393939394,0.27790601325757575,16,"12,13,14,15,16,17,18,19,20",25
11.0,0.229296875,9.171875,12056,all,0.29912405303030304,9.87109375,0.5711410984848485,0.06982717803030303,16,"12,13,14,15,16,17,18,19,20",26
7.0,0.041015625,1.640625,15066,all,0.2921401515151515,9.640625,0.08250473484848485,0.2511245265151515,16,"12,13,14,15,16,17,18,19,20",27
4.0,0.0013671875,0.0546875,1329,all,0.2793560606060606,9.21875,0.0,0.27798887310606063,16,"12,13,14,15,16,17,18,19,20",28
9.0,0.02578125,1.03125,12693,all,0.2743844696969697,9.0546875,0.08925189393939394,0.24860321969696972,16,"12,13,14,15,16,17,18,19,20",29
4.0,0.00048828125,0.01953125,5996,all,0.2715435606060606,8.9609375,0.0,0.2710552793560606,16,"12,13,14,15,16,17,18,19,20",30
4.0,0.0685546875,2.7421875,14362,all,0.2713068181818182,8.953125,0.18039772727272727,0.2027521306818182,16,"12,13,14,15,16,17,18,19,20",31
5.0,0.01552734375,0.62109375,12290,all,0.26905776515151514,8.87890625,0.4798768939393939,0.25353042140151516,16,"12,13,14,15,16,17,18,19,20",32
56.0,0.84921875,33.96875,5845,all,1.0497159090909092,34.640625,10.036458333333334,0.20049715909090915,17,"12,13,14,15,16,17,18,19,20",1
10.0,0.10810546875,4.32421875,6199,all,0.7314157196969697,24.13671875,1.5505445075757576,0.6233102509469697,17,"12,13,14,15,16,17,18,19,20",2
13.0,0.1728515625,6.9140625,2080,all,0.6981534090909091,23.0390625,1.3612689393939394,0.5253018465909091,17,"12,13,14,15,16,17,18,19,20",3
24.0,0.349609375,13.984375,1359,all,0.6817589962121212,22.498046875,1.613577178030303,0.3321496212121212,17,"12,13,14,15,16,17,18,19,20",4
44.0,0.26923828125,10.76953125,9252,all,0.6190814393939394,20.4296875,2.5048532196969697,0.34984315814393946,17,"12,13,14,15,16,17,18,19,20",5
5.0,0.07998046875,3.19921875,10585,all,0.5570549242424242,18.3828125,0.5570549242424242,0.4770744554924242,17,"12,13,14,15,16,17,18,19,20",6
14.0,0.27431640625,10.97265625,7363,all,0.5526751893939394,18.23828125,0.4483901515151515,0.27835878314393947,17,"12,13,14,15,16,17,18,19,20",7
49.0,0.32529296875,13.01171875,5745,all,0.5346827651515151,17.64453125,4.404178503787879,0.20938979640151512,17,"12,13,14,15,16,17,18,19,20",8
49.0,0.320703125,12.828125,8973,all,0.4578598484848485,15.109375,5.393465909090909,0.13715672348484853,17,"12,13,14,15,16,17,18,19,20",9
3.0,0.0,0.0,9325,all,0.4550189393939394,15.015625,0.5331439393939394,0.4550189393939394,17,"12,13,14,15,16,17,18,19,20",10
18.0,0.23388671875,9.35546875,13841,all,0.4290956439393939,14.16015625,0.9623579545454546,0.19520892518939392,17,"12,13,14,15,16,17,18,19,20",11
4.0,0.0,0.0,10552,all,0.4289772727272727,14.15625,0.0,0.4289772727272727,17,"12,13,14,15,16,17,18,19,20",12
43.0,0.469140625,18.765625,1307,all,0.42720170454545453,14.09765625,3.242069128787879,-0.04193892045454545,17,"12,13,14,15,16,17,18,19,20",13
7.0,0.0802734375,3.2109375,68,all,0.40672348484848486,13.421875,0.8323863636363636,0.3264500473484849,17,"12,13,14,15,16,17,18,19,20",14
6.0,0.08720703125,3.48828125,14915,all,0.38908617424242425,12.83984375,0.2947443181818182,0.30187914299242424,17,"12,13,14,15,16,17,18,19,20",15
21.0,0.3201171875,12.8046875,9822,all,0.3816287878787879,12.59375,1.0774147727272727,0.06151160037878789,17,"12,13,14,15,16,17,18,19,20",16
6.0,0.080078125,3.203125,10472,all,0.38139204545454547,12.5859375,0.0,0.30131392045454547,17,"12,13,14,15,16,17,18,19,20",17
36.0,0.157958984375,6.318359375,15976,all,0.36499763257575757,12.044921875,3.485854640151515,0.20703864820075757,17,"12,13,14,15,16,17,18,19,20",18
7.0,0.06552734375,2.62109375,1787,all,0.3487215909090909,11.5078125,0.6474905303030303,0.2831942471590909,17,"12,13,14,15,16,17,18,19,20",19
